Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data/Business Analyst,-1,"Position Description: *
The Data/ Business Analyst will facilitate business processes and procedures for organization. They will be responsible for the collection and analysis and summarization of data to guide and corroborate business decisions. They will be responsible for data and process models and interpreting data for all functional areas of the organization. The analyst will work closely with the leadership team and stake holders to assist with the design, validation and implementation of new enterprise reporting, KPI’s, and dashboard development.
Responsibilities: *
Evaluating business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions.
Leading ongoing reviews of business processes and developing optimization strategies.
Staying up to date on the latest process and IT advancements to automate and modernize systems.
Conducting meetings and presentations to share ideas and findings.
Documenting and communicating the results of your efforts to all levels or organization.
Updating, implementing and maintaining procedures.
Monitoring deliverables and ensuring timely completions of projects.
Experience creating detailed reports and giving presentations.
Ability to gather, analyze data for each functional area of organization.
Collect, input, verify, correct and analyze data to measure key performance indicators actual verses goals.
Provides update to management regarding results, informing of any deviations and opportunities.
Collaborates with team members to develop reports and dashboards.
Conducts in-depth analysis of reporting requests and needs for entire organization.
Interprets data using various techniques, ranging from simple data aggregation via statistical analysis to complex data mining.
Actively collaborates with stakeholders to ensure analytic needs are considered and part of all requests.
Oversees and develops ad-hoc predictive modeling.
Creates and maintains business documentation for the data and data structure in the organization.
Serves are subject matter expert for business reporting, analytics, and business reporting tools.
Other duties as assigned.
Qualifications: *
Bachelor’s degree in Data Analytics, Data Science, Statics, information Management or related field.
Project management and business analysis.
Prior experience in transportation or logistics industry.
Advance level of experience with Microsoft Excel and PowerPoint.
Experience with data explorations/visualization tools like Tableau or Power BI.
Ability to manage multiple and competing priorities in dynamic and fast paced environment.
Exceptional organizational and follow up skills.
Strong attention to detail and multi-taking skills.
Hands-on experience with all aspects of data analytics.
Exceptional analytical and conceptual thinking skills.
Exceptional documentation skills.
Ability to effectively communicate to all levels or organization.
Must work well with others inside and outside of organization.
Job Type: Full-time

Schedule:
8 hour shift
Monday to Friday
Work Location:
One location",3.0,"Whiteline Express Ltd.
3.0","Plymouth, MI",-1,51 to 200 Employees,1983,Company - Private,Trucking,Transportation & Logistics,$1 to $5 million (USD),-1
Data Analyst,-1,"Sapphire Digital seeks a dynamic and driven mid-level Data Analyst/QA to join our growing New Jersey team with experience in the healthcare domain. This role will perform in-depth analysis of our internal data management systems to identify, analyze, and interpret trends and/or patterns in order to provide actionable recommendations for data integrity. The Data Analyst/QA will work closely with multiple internal teams to collaborate on different stages of the data lifecycle and assist in developing data quality processes.
In this position, you'll be responsible for:
Preparing and conducting analyses and studies, needs assessment, and requirements analysis to align systems and solutions
Overseing data QA functions to ensure data integrity and accuracy
Monitoring all production data processes and validation systems
Performing data investigations, root cause analysis, data profiling, and data lineage activities
Performing research and provides recommendations for data processes and updates
Reviewing and analyzes specific data elements for accuracy and quality assurance
Driving the resolution of the identified data quality problems
Maintaining documentation as required
Partnering with BI in the development of reports and presentations
Maintaining data quality rules, data standards and data governance policies
Supporting special project work as assigned by the data managers
Collaborating effectively with cross functional teams including Data, Business Intelligence, Business Applications, and Engineering

You might be a good fit if you have:
Bachelor's degree (B. A. / B. S.) from four-year college or university; 4+ years related experience and/or training; or equivalent combination of education and experience
5+ years of experience as a data analyst or in a related field
Expertise with query languages (SQL) required
Experience working with large complex datasets including healthcare data such as medical claims, clinical information, demographic data and program activity results
Exposure with one or more of the following programming languages: SAS, Python, R
Prior experience working with Healthcare data, or in the Healthcare field preferred
Experience with data visualization tools and methodologies (Excel and PowerBI)
Demonstrated experience in analyzing large data sets and relational databases
Ability to manage time and priorities of multiple projects/tasks
Displays professionalism and ability to learn quickly
Extremely detail oriented
Strong oral and written communication skills
Ability to collaborate closely with multiple teams across with a wide range of technical backgrounds",3.4,"Sapphire Digital
3.4","Lyndhurst, NJ",-1,201 to 500 Employees,2019,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Health Data Analyst II,-1,"The Health Data Analyst II is a key member of the Finance management team with responsibility for developing and maintaining analyses to support finance staff and the CFO in meeting corporate objectives.

Key Functions/Responsibilities:

Leads the development and analysis of medical expense and utilization trend report to inform key strategic initiatives to support corporate goals.
Supports the development of effective medical management programs/initiatives through analyzing, monitoring, and reporting the effectiveness of these programs.
Responsible for adhoc analytics including modeling of benefit scenarios. Utilizes statistical applications as necessary.
Supports Finance department on data warehouse redesign requests and works with IT to establish priorities.
Supports corporate initiatives/projects that require analysis of health plan data.
Conducts medical budget to actual analysis.

Qualifications:

Education:

Bachelor’s Degree in Computer Science, Finance, Statistics, Business, Public Health, or other related quantitative field.

Experience:

2 or more years’ of progressively responsible experience in data modeling, informatics and analysis.
A background in managed healthcare, insurance operations preferred.

Competencies, Skills, and Attributes:

The Analyst II is an experienced user of claims data.
Proficient in SAS, SQL or other statistical software. Must be proficient in Microsoft Excel.
Ability to meet deadlines, multi-task, problem solve and use appropriate technology to analyze business problems. Project management skills a plus.
Strong communications skills, both verbal and written, are required.
Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status.
Required Skills

Required Experience",2.8,"BMC HealthNet Plan
2.8","Boston, MA",-1,501 to 1000 Employees,1997,Nonprofit Organization,Insurance Carriers,Insurance,$1 to $2 billion (USD),-1
"Data Analyst, Senior",-1,"Description

Job Description:

Leidos is a Top 10 Health IT provider drawing on decades of success in delivering solutions to meet the healthcare challenges of today. Our unique position as a technology company with deep health and life sciences expertise equips us to transform patient care, as well as provider and payer operations in commercial and government health organizations. Everything we do is built on a commitment to do the right thing for our customers, our people, and our community. We’re looking for talented people to join our team and help us revolutionize the future of health.

The Senior Data Analyst designs and develops methods, processes, and systems to consolidate and analyze structured and unstructured, diverse sources including big data sources. Develops and uses advanced software programs, algorithms, querying and automated processes to cleanse, integrate and evaluate datasets and models complex business problems. Is familiar with disciplines such as Natural Language Processing, Machine Learning, Predictive modeling, Statistical Analysis and Hypothesis testing. Works with cross-discipline teams in order to ensure connectivity between various databases and systems. Identifies meaningful insights and interprets and communicates findings and recommendations. May develop information tools, algorithms, dashboards, and queries to monitor and improve business performance. Maintains awareness of emerging analytics and big-data technologies.

Primary Responsibilities

The Senior Data Analyst will have experience in consolidating data by designing and developing methods and processes. Will have experience in developing software programs, algorithms and automated processes to evaluate datasets and models. Will have experience in using software programs, algorithms and automated processes to evaluate datasets and models. Will have experience in ensuring connectivity between various databases and systems.

Will have the ability to interpret and communicate findings and recommendations. Will have experience in monitoring business performance by developing tools, algorithms and dashboards. Maintains awareness of emerging analytics and big-data technologies.

Basic Qualifications

Familiarity with Natural Language Processing, Machine Learning, Predictive modeling, Statistical Analysis and Hypothesis testing.
Experience with analysis stemming from multiple databases: SQL Server, Oracle, MySQL
Ability to work with cross-discipline teams.
Proficient MS application knowledge (Outlook, Word, Excel, PowerPoint, SharePoint).
Excellent analytical and organizational skills.
Ability to work with the customer to define requirements.
Excellent writing and research skills

Preferred Qualifications

Expertise in working with National VHA program deployment centered on patient scheduling (VistA, VSE, Cerner, etc.)

External Referral Bonus:
Ineligible

Potential for Telework:
Yes, 100%

Clearance Level Required:
NACI

Travel:
Yes, 10% of the time

Scheduled Weekly Hours:
5
Shift:
Day

Requisition Category:
Professional

Job Family:
Data Scientist

Leidos is a Fortune 500® information technology, engineering, and science solutions and services leader working to solve the world’s toughest challenges in the defense, intelligence, homeland security, civil, and health markets. The company’s 38,000 employees support vital missions for government and commercial customers. Headquartered in Reston, Va., Leidos reported annual revenues of approximately $11.09 billion for the fiscal year ended January 3, 2020. For more information, visit www.Leidos.com.

Pay and benefits are fundamental to any career decision. That's why we craft compensation packages that reflect the importance of the work we do for our customers. Employment benefits include competitive compensation, Health and Wellness programs, Income Protection, Paid Leave and Retirement. More details are available here.

Leidos will never ask you to provide payment-related information at any part of the employment application process. And Leidos will communicate with you only through emails that are sent from a Leidos.com email address. If you receive an email purporting to be from Leidos that asks for payment-related information or any other personal information, please report the email to spam.leidos@leidos.com.

All qualified applicants will receive consideration for employment without regard to sex, race, ethnicity, age, national origin, citizenship, religion, physical or mental disability, medical condition, genetic information, pregnancy, family structure, marital status, ancestry, domestic partner status, sexual orientation, gender identity or expression, veteran or military status, or any other basis prohibited by law. Leidos will also consider for employment qualified applicants with criminal histories consistent with relevant laws.",3.7,"Leidos
3.7","Reston, VA",-1,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1
Data Integration Analyst,-1,"About Us


Riskified is the AI platform powering the eCommerce revolution. We use cutting-edge technology, machine-learning algorithms, and behavioral analytics to identify legitimate customers and keep them moving toward checkout. Merchants use Riskified to increase revenue, prevent fraud, and eliminate customer friction. Riskified has reviewed hundreds of millions of transactions and approved billions of dollars of revenue for merchants across virtually all industries, including a number of Fortune 500 companies.

About the Role


As a Data Integration Analyst at Riskified, you will be using technical skills, analytical insights and business perspective to ensure we have the most accurate and complete data set from each client. You will be responsible for helping new and existing customers to ensure they are receiving the best performance possible and leading the change on processing the data of the largest eCommerce merchants in the world. Riskified's clients come in many different sizes and industries, use different technical platforms, and each one has their own unique data concerns and order flows that have to be uniquely assessed. Our team is the one to fully capture these aspects and recommend the best implementation as well as point out any possible issues.

What You'll Be Doing


Supporting the onboarding of new customers by completing the following:
Working with some of the largest companies in the world to perform comprehensive analysis of their data
Perform due diligence of business models and flows
Data modeling as part of the integration architecture
Combining the technical, business and analytical objectives to come up with tailored solutions for onboarding merchants
Data wrangling & sanitization
Prioritize, track, and communicate data issues internally and externally
Become the subject matter expert of riskified product and technology
Work closely with analysts, research and data science teams to accommodate changes in industry data
Monitoring and resolving data irregularities of existing customers by completing the following:
Monitor key health indicators and automated alerts
Identify, research, and offer system-wide solutions for common issues
Work closely with Account Management to engage customers
Qualifications


Candidates must be eligible to work in the U.S. for other than practical training, without any Visa sponsorship (including OPT Visas)
3+ years of experience in a data-centric industry role (ETL, DBA, etc.)
2+ years with SQL or NoSQL databases
2+ years experience with data wrangling (R, Python for data processing)
2+ years with optimizing technical processes
Strong verbal and written communication skills
Eagerness to learn new technical concepts
Strong analytical skills and attention to detail
Life at Riskified


We are a fast-growing and dynamic startup with 500+ team members between our offices in Tel Aviv and New York City. We value collaboration and innovative thinking. We're looking for bright, driven, and passionate people to grow with us.

Some NYC Benefits & Perks:
Fully-covered medical, dental, and vision insurance from your first day
Stock options for all employees, 401(k) + matching, commuter benefits
Catered lunch, team events, healthy snacks, yoga, pilates, soccer league, and more
In The News


Fortune Magazine: 25 Best Workplaces in New York

Announcing Riskified's $165M Funding Round

Inc Magazine: Best Workplaces

Built In NYC: 100 Best Workplaces

Crain's: Best Places to Work in New York City

TechCrunch: Riskified Prevents Fraud on Your Favorite eCommerce Site

Calcalist: Riskified is the Most Promising Startup in 2019

Riskified is deeply committed to the principle of equal opportunity for all individuals. We do not discriminate based on race, color, religion, sex, sexual orientation, national origin, age, disability, veteran status, or any other status protected by law.",4.7,"Riskified
4.7","New York, NY",-1,501 to 1000 Employees,2013,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,-1
Sr. Data Analyst,-1,"Want to work at a company that is fun, lively, growing, and in the sporting goods industry? Well that’s us! We are looking for a full-time *Sr. IT Data Analyst* to join our IT team in Fountain Valley, CA. S/he will lead the Business Intelligence solution lifecycle including requirement gathering, analysis, design, data modeling, testing and deployment. Lead and direct technical implementation of BI Application and manage integration to United Sports Brands enterprise data – extend, support and train user community as BI Solution *Subject Master Expert*. Build, support and analyze data using Microsoft SQL Server tools and product features. Provide Level-1 system support for our line of business applications.
ESSENTIAL FUNCTIONS: *
Partner with IT application development, business analysts and business-user communities to gather and analyze functional reporting requirements. Become a subject matter expert in the data, process and data models of the business area.
Architect, design and prototype BI solutions to support business strategies and deliver business value.
Provide day-to-day emergency support and/or corrective maintenance for Data Warehouse and BI Applications. Triage issues, perform root-cause analysis, and determine corrective actions.
Participate in business, functional and technical requirements discovery and design sessions with identified stakeholders.
Support and Maintain United Sports Brands Data Warehouse. This includes design, develop & document data warehouse. Manage enterprise ETL strategy & processes. Maintain databases, schemas, and stored procedures.
Enhance company reporting. Understand current processes, define and develop improved solution for capturing data from various systems.
Track and respond to user requests relating to system enhancements, reporting requirements, software issues and general IT troubleshooting.
REQUIRED EDUCATION & EXPERIENCE: *
Prefers those with related experience working for a consumer products company.
Bachelor’s degree in computer science or related field or equivalent experience.
6+ years’ hands-on experience with Microsoft SQL Server Stack (Database, Stored Procedures, T-SQL, SSIS/SSAS/SSRS).
2 years’ hands-on experience designing and building data warehouse and operational data stores.
2 years’ hands-on experience designing and developing end user custom reports. (Power BI Preferred, with SSRS and Excel experience).
2 years’ hands-on experience building and maintaining SSAS Tabular Cubes.
2 years’ hands-on experience creating measures using DAX.
Demonstrated experience in utilizing development tools, code management, testing and performance tuning.
Experience developing and designing dashboards and implementing Business Intelligence solutions strongly preferred. In-depth knowledge of IT software applications, methodologies and trends.
Demonstrated ability to manage multiple and complex projects – excellent project mgmt skills.
Strong oral and written communication skills.
Excellent problem solving skills with the ability to spot and correct problems before they surface.
Must be a creative problem solver, flexible, proactive, and work in a fast-paced, ever-changing environment.
Ability to organize and prioritize work, meet deadlines, and work independently.
Job Type: Full-time

Pay: $80,000.00 - $120,000.00 per year

Benefits:
401(k)
401(k) matching
Dental insurance
Disability insurance
Employee assistance program
Employee discount
Flexible schedule
Flexible spending account
Health insurance
Life insurance
Paid time off
Parental leave
Professional development assistance
Retirement plan
Tuition reimbursement
Vision insurance
Schedule:
8 hour shift
Monday to Friday
Supplemental Pay:
Bonus pay
COVID-19 considerations:
To keep our team safe during the COVID pandemic, we have temporarily closed our office allowing employees to work from home. For those with a necessity to be in the office, we have touch-free temperature machines and a strict cleaning regimen.

Education:
Bachelor's (Preferred)
Experience:
SSIS/SSAS/SSRS/T-SQL/Database/Stored Procedures: 5 years (Preferred)
designing and building data warehouse: 2 years (Preferred)
designing and developing end-user custom reports: 2 years (Preferred)
building and maintaining SSAS Tabular Cubes: 2 years (Preferred)
creating measures using DAX: 2 years (Preferred)
Work Location:
One location
Company's website:
www.unitedspb.com
Benefit Conditions:
Waiting period may apply
Work Remotely:
Temporarily due to COVID-19",-1,United Sports Brands,"Fountain Valley, CA",-1,-1,-1,-1,-1,-1,-1,-1
Data Visualization Analyst,-1,"Data Visualization Analyst

Data Visualization Analyst - Position Summary:

The Data Visualization Analyst will be part of our central team working across all sectors of the business . The position will be responsible for working closely with the operational teams to design, develop and maintain reports and dashboards, in Tableau and Power Bi. The ideal candidate will bring expertise in making complex data understandable, usable, accessible and visually appealing to employees and clients. You will identify complex areas and processes within the business and produce visualizations that drive meaningful insights and provide actionable intelligence to our clients. This position is based in our Dallas, Texas office (post-COVID). The successful candidate must demonstrate the ability to manage and prioritize multiple tasks and both communicate and track progress of these tasks to internal and external stakeholders on a regular cadence.

Role and Responsibility:

Using Tableau and other data visualization tools to make data more accessible, understandable and usable.
Collecting and interpreting data, analyzing results & creating automated reports for internal teams and/or external clients
Identifying patterns and trends in data sets
Use graphs, infographics and other methods to visualize data
Working alongside teams within the business or the management team to establish business needs
Defining new data collection and analysis processes
Assessment of stakeholders needs and development of Data Visualization initiatives to support these requirements (Dashboards, etc.).
Generate business requirement documentation for any initiatives requiring Cross-Functional Team involvement.
Bring best practices to the Linesight team, in Data Management and Visualization of the same.
Provide internal training support in the form of involvement in Linesight Intern/Graduate Program and Lunch and Learn requirements
Supporting initiatives for data integrity and normalization.
Generating reports from single or multiple systems.
Training end users on new reports and dashboards.
Providing technical expertise on data storage structures, data mining, and data cleansing.
Additional duties as required of Data Visualization Analyst

Experience and Education:

Bachelor’s degree from an accredited university or college or related field or equivalent work experience

5+ years of proficiency in performing data analytics and building visualizations
3+ years of data visualization using Tableau and Power Bi
Preferred experience in the Construction and/or Technology Sector

High-level experience in methodologies and processes for managing large databases.

Strong SQL query writing skills
Experience in data models and reporting packages

Professional and Personal Qualification:

Great communication skills and ability to work with diverse stakeholders
Ability to embrace current culture and process
Ability to engage with employees at all professional levels
Critical thinking: able to look at numbers, trends, and data and come to new conclusions based on the findings
Ability to analyze large datasets

Are you looking for a career with a leading global organization, working on a dynamic range of projects? Linesight has been providing professional consultancy services, management support and strategic advice to the global construction industry since 1974. We offer you the opportunity to progress your career, work on exciting projects with world-renowned clients, and be a part of a fast-growing, fast-paced global team.

We have deep domain knowledge and experience spanning a multitude of sectors including Commercial, Data Centers, Life Sciences, Healthcare, High-Tech Industrial, Hospitality, Education, Residential and Retail. As an organization, we seek out innovative self-starters with the skills to deliver exceptional outcomes for our clients, and the desire to shape the environments in which we live.

Our company provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics.",4.5,"Linesight
4.5","Dallas, TX",-1,501 to 1000 Employees,1974,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
Data Analytics Engineer-Business Intelligence Analyst,-1,"Analytics Engineer-Clinical Services
Summa Health System
Full-time, w/benefits

Summa Health System is recognized as one of the region’s top employers by a number of third party organizations, including NorthCoast 99. Exceptional candidates gravitate to Summa because of its culture, passion for delivering excellent service to our patients and families commitment to our philosophy of servant leadership, collegial working relationships at every level of the organization and competitive pay and benefits.
Summary:
Works with a team of technologists (Data Engineers and Visualization Engineers) to deliver insights across various aspects of Summa Health’s operational, financial, and clinical activities with the goal of leveraging data to drive and realize the full potential of the organization’s programs.

Minimum Qualifications:
Formal Education Required:
-Bachelor’s degree in computer science, applied mathematics, statistics, or related discipline
Experience & Training Required:
-Five (5) years of experience in a previous analytics role in healthcare domain involving healthcare data analysis to optimize business operations
-Knowledgeable about the workings of integrated healthcare systems, health plan, research, and community programs
-Experience in analyzing healthcare data using statistical methods to optimize business operations and communicating their findings using data visualization and detailed reports

Other Skills, Competencies and Qualifications:
-Analytical mindset with good problem-solving skills
-Excellent written and verbal communication skills
-Acumen for analytics needs of an integrated health system how to use data to achieve those needs.
-Ability to effectively interact with populations of patients/customers with an understanding of their needs for self-respect and dignity
-Ability to summarize results and develop effective business presentations.
-Ability to interact with populations both technical and non-technical, with an understanding of their needs for self-respect and dignity
-Strong, critical thinker with ability to extend knowledge of information systems and applications to business processes and to cross team collaboration. Ability to explain complex, technical concepts to lay audiences and non-IT staff.
-Basic knowledge of data warehousing, data marts
-Experience with one or more Summa application platforms is desirable including Soarian Financials, DSS, HQ/HI, Epic/CarePATH and tools (RWB, Clarity, Caboodle, Radar, SlicerDicer, Registries), CostFlex, e-ClinicalWorks, GE Centricity, Lawson, Pentaho, SAS, Tableau.

1. Work with senior leaders within a line of business and across the enterprise to establish a measurement plan focused on outcomes
2. Work as a data strategist to identify and integrate datasets, data components, and attributes from various information systems to leverage information for business programs and objectives
3. Communicate, advise senior leaders about utilizing all relevant data, including clinical, operational, exposome, social determinate, economic and financial, to drive programmatic growth and achieve strategic outcomes
4. Gather baseline data information to understand current state and improvement opportunity
5. Identify data requirements based on analytical processes to measure the outcomes
6. Conduct descriptive/statistical analysis of the data set to validate hypothesis
7. Define the business requirements / specifications and user interface (Wireframes and Mockups)
8. Work with other members of CoE to develop mission control dashboards that measures the timely performance to outcome
9. Validate, deploy mission control dashboards
10. Educate Mission end users and advocate adoption of analytical tools
11. Support rolling out new insights, which are a result of discovery and exploratory exercises conducted, by citizen data analysts / scientists.
12. Ensuring that mission control insights remain relevant to achieving the desired outcome
13. Confirming that stakeholders are utilizing mission control in pursuit of that outcome
14. Surfacing new insights to drive continuous improvement
15. Communicate findings to stakeholders; implement improvement efforts as needed.

Level of Physical Demands:
Light: Exerts up to 20 pounds of force occasionally and/or up to ten pounds of force frequently, and/or a negligible amount of force continuously.
#LI-AV1",3.7,"Summa Health System
3.7","Akron, OH",-1,5001 to 10000 Employees,1926,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1
Data Analyst / Engineering,-1,"Job Title – Data Analyst / Engineering*
Location – East Rutherford, NJ; NYC area

Position Type – Full Time

Reporting To: VP of Engineering

Founded in 2003 and headquartered in New Jersey, GENLED Brands is a global manufacturer of LED lighting and controls solutions with offices and distribution centers strategically located throughout the world. Our brand portfolio includes Acolyte architectural lighting solutions, AgiLight signage lighting solutions, and GENLED commercial lighting products.

GENLED assembles world-class expertise and the most exciting innovations in LED lighting and controls and infuses them with access to a global infrastructure of manufacturing, distribution and supply chain channels. This results in us creating high-quality, cutting-edge solutions that are introduced into the global market with unparalleled efficiency and speed. We serve a diverse range of end markets and our customers include some of the most recognizable retail and corporate brands in the world.

GENLED seeks to hire a full time *Data Analyst* to support our global Engineering organization. This analyst will be a part of an innovative and dedicated engineering group, which is responsible for developing world-class products in high-value niche segments of the lighting industry. The position has a strong focus on design and innovation for products with short to mid-length lifecycles.
Responsibilities: *
Maintain database of product information and collaborate with Operations on new product launches
Manage part number and product specs with ERP software
Facilitate new product certifications with a variety of testing laboratories including UL and maintain product certifications on an ongoing basis
Assist engineering with data management and modeling
Coordinate product label and packaging information with a variety of global contract manufacturers
Experience & Qualifications: *
Bachelor’s degree in a quantitative discipline (computer science, engineering, mathematics, econometrics, operations research, statistics, information systems)
3-5 years’ experience in a related field
Basic knowledge and concept of business applications such as Enterprise Resource Planning (ERP) and enterprise data flows
Knowledge of UL and UL testing processes a plus
Strong organizational skills
Excellent teamwork, communications and interpersonal skills
Ability and interest in rolling up sleeves, and working collaboratively while taking ownership of individual projects
Job Type: Full-time

Pay: $0.00 per year

Benefits:
401(k)
Dental insurance
Health insurance
Life insurance
Paid time off
Vision insurance
COVID-19 considerations:
All those who enter our building must wear a mask, sign in and have their temperature taken.

Work Location:
One location
Work Remotely:
No",-1,GenLed Brands,"East Rutherford, NJ",-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
"Product Data Analyst, Digital Retail",-1,"Car shopping is complicated. At CarGurus, we use data and technology to make it simple, giving people the tools they need to confidently find, buy, finance, or sell a car. The best part? Our work makes a real impact. We're the most-visited car-shopping site in the US and we are growing fast in our international markets. Ready to come along for the ride?

About the Role

At CarGurus we use data, not hunches, to inform decisions. Product Analysts play a key role in crafting the data narrative for these decisions. We love to collaborate, we're excited by a challenge, and we believe that ownership enables us to grow.

This Product Analyst role will support the Digital Retail team, where you will have opportunities for outsized positive impact. Your data insights will play a big part in enabling a fully online retail experience and car purchasing platform. We are looking for thoughtful, daringly curious candidates who can dive into complex data and draw insightful conclusions. You'll work cross-functionally with many departments and stakeholders, and gain exposure to multiple dimensions of the business.

Our team values diversity in experience and backgrounds—we do our best work when we create space for different voices and perspectives. Whatever unique experiences or skill sets you bring, we look forward to learning from each other.

What You'll Do:
Conduct exploratory data analysis across disparate data sources (e.g. website usage, dealer behavior patterns and customer insights) to understand the performance of existing products and see opportunities for new product offerings
Partner with the product, engineering, marketing, sales, and finance departments to grow our business, including recommending and advocating for performance improvement ideas
Define metrics to evaluate business performance, products and experiments; build reports and dashboards to monitor and understand them
Communicate and present data analysis, visualizations, and insights to key stakeholders
Be a voice and advocate for using data to improve the quality of our decision making
Mentor data analysts on technical and professional development
Who You Are:
1-3 years of experience in data analysis (experience in consumer internet, digital marketing or SaaS product data a plus)
Fluency in SQL
Understanding of statistical concepts
Demonstrated ability in learning new reporting or BI tools
Ability to work independently and in a cross-functional setting
Excellent verbal and written communication skills
CarGurus Culture:

At CarGurus, we invest in our people's professional growth with everything from learning and development programs to tuition reimbursement. Want to work on projects that expand your skill set without sacrificing your work/life balance? You got it. We also strive to provide perks and benefits that employees actually care about like free lunch, commuter subsidies, and more. That includes equity in the company—our way of showing that we want you here for the long haul.

We work hard every day to build the world's most trusted and transparent automotive marketplace, but trust and transparency don't just apply to our consumers. They extend to our talent, too. We aim to create a workplace where everyone feels they can bring the ultimate expression of themselves and their potential—where you don't just fit, you thrive. We don't discriminate based on race, colour, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation.

In addition to the US, CarGurus operates sites in Canada, and the UK. We have offices in Cambridge, MA; Detroit, MI; Dublin, Ireland; San Francisco, CA and London, UK. Check out our careers page to learn more.",3.9,"CarGurus
3.9","Cambridge, MA",-1,501 to 1000 Employees,2006,Company - Public,Internet,Information Technology,$500 million to $1 billion (USD),-1
Senior Cybersecurity Data Analyst,-1,"Your Opportunity:

The Schwab Cybersecurity Services (SCS) organization is a centralized Center of Excellence (COE) that provides security services to advance Schwab's security posture and enhance the protection of Schwab's critical assets.

The Technology Risk and Cybersecurity Compliance (TRACC) team within SCS supports Schwab's dedication to safeguarding information and computing resources through the solid cyber and technology risk management practices.

The Cybersecurity Data Analyst is responsible for analyzing and presenting data from security and business tools, designing and implementing solutions used to deliver insights that can be used for action items to reduce cybersecurity risk and improve operational excellence.

What you are good at:
Strong digital literacy, with in-depth knowledge of data analytics, data modeling, data visualization, and reporting software
Utilize visualization standard methodologies to design impactful dashboards
Exceptional communication skills, including the ability to gather relevant data and information, actively listen, dialogue freely, verbalize ideas effectively
Ability to use automation for near real-time measurements
Experience in an Agile work environment to manage and prioritize tasks
Apply quantitative data analysis techniques and methods
Document and explain technical issues in simple, straightforward ways that are understandable by technical and non-technical stakeholders
Ability to lead investigation and resolution efforts for critical/high impact problems, defects and incidents
What you have:
5+ years of real-world data management from extraction at the data source to transformation, loading and designing interactive dashboards using agile visualization tools (e.g. Tableau, SAP Business Objects, Alteryx, PowerBI etc.).
More than 3 years working in cybersecurity risk management
At least 1 year of designing, building and supporting data processing pipelines to transform data in Cloud Platforms (GCP, AWS)
An undergraduate degree in Computer Science, Engineering, Business Analytics, Finance, Mathematics, Statistics, Information Management or related field is required
Lead multiple projects simultaneously and prioritize time with minimal direction
Experience with requirements gathering and understanding the needs of partners as well as working with data source systems; ETL tools such as Microsoft Power query, Alteryx, etc., and SQL processes to understand, build, and debug the sources of visualization data
Hands-on experience with SQL queries, SQL Server Reporting Services, and SQL Server Integration Services; Hadoop, MapReduce, Hive, Pig, Flume, STORM, SPARK, Kafka and HBASE; and scripting / programming with UNIX, Java, Python, Scala etc. is preferred
Knowledge of standard methodologies for building Data Lake and analytical architecture on Hadoop is preferred
Expertise in schema design, developing data models and demonstrable ability to work with complex data is preferred

#LI-MG3",3.6,"Charles Schwab Inc.
3.6","Phoenix, AZ",-1,10000+ Employees,1973,Company - Public,Investment Banking & Asset Management,Finance,$5 to $10 billion (USD),-1
