Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Scientist,-1,"The Data Scientist supports the development of statistical models that will enable future growth and profitability for our book of business through appropriate pricing, underwriting and risk segmentation. He/she will report to the Manager of Data Science and will be involved in research, development and implementation of analytical solutions based on statistical models.
Essential Functions and Responsibilities
Performs data mining and data cleansing tasks.
Prepare datasets for modeling through balancing and validation.
Produces predictive models which enable the creation of rating plans and evaluation of risk.
Assists decision makers with studies that evaluate new business models to evaluate customers’ profitability including customers and/or risk segmentation, retention and lifetime value modeling.
Communicates to diverse audiences, including technical and non-technical.
Manages projects of moderate complexity.
Supports modeling requests made by other departments.
Works closely with others to gain strong understanding of insurance concepts and processes.
Perform other job-related duties as assigned.
Qualifications and Education
Broad thinker with the ability to synthesize information from various sources and apply that information to concrete business problems. Strong decision-making skills.
Solid skills and training in predictive modeling, data mining and other quantitative and research analytics (, Multivariate Analysis, Bayesian Methods, Generalized Linear Models, Non-Linear Models, Decision Trees, Non- Parametric estimation etc.).
Strong programming ability in SAS, SQL, R or other programming languages and proficiency in scripting languages and ability to build code and algorithms to tackle statistical problems.
Excellent written and oral communication and presentation skills.
Self-starter and strong individual contributor.
Solid understanding of database principles and experience working with large databases.
Knowledge of auto insurance will be a plus.
1 or more years of experience developing and implementing multivariate predictive models using GLM and other statistical methods.
Masters in economics, statistics, or related field required, PhD preferred.
About the Company
The Plymouth Rock Company and its affiliated group of companies write and manage over $1.4 billion in personal and commercial auto and homeowner’s insurance throughout the Northeast and mid-Atlantic, where we have built an unparalleled reputation for service. We continuously invest in technology, our employees thrive in our empowering environment, and our customers are among the most loyal in the industry. The Plymouth Rock group of companies employs more than 1,800 people and is headquartered in Boston, Massachusetts. Plymouth Rock Assurance Corporation holds an A.M. Best rating of “A-/Excellent”.",3.7,"Plymouth Rock Assurance
3.7","Woodbridge, NJ",-1,1001 to 5000 Employees,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),-1
Data Scientist,-1,"Data Scientist

About US

At Vyaire, we help the world breathe easier. As a global leader in respiratory care, we know what we do enables, improves and extends lives. We are a young company with a long history of revolutionary products. We devise extraordinary solutions that allow patients to lead ordinary lives. We believe the best way to create value for our customers, is to become invaluable. We know a dynamic culture with diversity of thought makes this possible. Our colleagues are people who specialize in exceeding expectations, building lasting relationships and making it a priority to listen. We are dedicated to anticipating what’s next and get it done. We thrive on contributing and making a difference.

To learn more, visit our website: www.vyaire.com

Watch our video: https://www.youtube.com/watch?v=ZDrQoMbMRrI&feature=youtu.be

About this role

Vyaire teams are dedicated to connecting clinicians and patients with the highest quality respiratory healthcare solutions in the market. At Vyaire, you will find a company that puts the customer at the center of all we do. Our culture is one that rewards performance and each interaction we have with a customer furthers our mission to be the global leader in respiratory care.

We have an exciting opportunity for a Biostatistician with demonstrated expertise in clinical study design and analysis, who specializes in statistical methodologies used to support analytical and clinical validation of medical technology. Working in collaboration with scientists and physicians, you will provide advanced statistical and analytical expertise to Vyaire. You will use your knowledge of clinical study design and biostatistics to provides technical leadership, knowledge, experience and expertise by planning, conducting and supervising clinical development and evidence management projects. You will contribute to the clinical development strategy and ensure statistical integrity, optimal study designs and data and evidence needs are reflected and fulfilled within that strategy. To achieve Vyaire’s objectives, you provide out-of-the-box thinking to develop innovative clinical study designs, quantitative decision making and the incorporation of evidence from disparate sources of big data.

Critical deliverables include the design and formulation of statistical methodologies and input that ensure quality and consistency of key data deliverables across studies. You will analyze data and prepare and review study protocols, statistical analysis plans, interim study reports, manuscripts, abstracts and other technical documents and procedures pertaining to statistical methods.

Essential Functions:
Be an integral member of product development team responsible for supporting claims development, and data management in clinical studies.
Possess data management expertise and advanced knowledge in biostatistical concepts and practical application of such concepts to the assessment of medical device technology.
Serve as a subject matter expert in biostatistics, epidemiology, data mining, data analytics, and data management.
Provide study design and biostatistical guidance to Offering Management, Marketing and Development teams.
Provide functional excellence in the areas of statistics, data analysis and data processing for the department.
Apply extensive fundamental and specialized knowledge to the development of clinical protocols for device validation, respond to FDA questions, implementing new approaches to automated data processing for clinical trials.
Propose new ideas and recommend implementation plans leading to enhanced efficiencies and faster review and analysis of data.
Provide statistical input and advice to clinical teams for the design of studies and sample size/power estimations, including the design, writing and review of study protocols, development of statistical analysis plans and development of analyses requiring advanced statistical methodologies.
Design and lead the preparation of statistical components of protocols which meet project objectives, health authority guidelines, and clinical trial methodology standards.
Lead the analysis, evaluation and planning for methods of approach, and organizes means to achieve the solution to highly complex problems.
Interpret and evaluate statistical data and results of the most complex investigations and develop appropriate recommendations.
Lead the development of reports, charts, graphs, and other documents which support claims recommendations.
Lead building the data and evidence for Vyaire offerings.
Support develop the standards for clinical conduct, data collection, management and/or reporting.
Provide clear and regular technical and administrative input to professional, technical and administrative personnel assigned to a project.
Recognize and address issues which may impact the statistical integrity of the evidence development program or recognition of datasets for which different statistical tools may add value.
Qualifications:
PhD or MS degree with 5+ years of experience in a Healthcare medical device or Life sciences pharmaceutical regulated process mature environment
Experience with clinical decision support systems and/or software as a medical device is critical.
Demonstrated experience of applying statistical methods in biomedical research, pharmaceutical, medical device or CRO experience is required.
Good knowledge of ICH GCP guidelines, FDA regulations and demonstrated experience with pharma and/or medical device clinical trials and FDA/NDA submissions is required.
Experience with study design methodology such as adaptive design or pragmatic clinical trials, state-of-the-art modeling approaches, incorporation of real word evidence or experience analyzing big data.
Ability to understand scientific questions and formulate statistical and data-analytic methods to provide solutions to novel problems.
Sound knowledge of statistical methodologies such as analysis of variance, regression, experimental designs, contingency tables.
Expertise with SAS and R.
Ability to work independently and in project teams.
Excellent communication skills (written and spoken).
Atlanta, GA, Dallas, TX, Irvine, CA, Mettawa, IL, New York City, NY, Orlando, FLFull time",3.1,"Vyaire Medical
3.1","Irvine, CA",-1,5001 to 10000 Employees,2016,Company - Private,Health Care Products Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
Data Scientist - Two Sigma Insurance Quantified,-1,"Two Sigma is a different kind of investment manager. Since 2001, we have used data science and technology to derive insights that forecast the future and discover value in markets worldwide. Our team of scientists, technologists and academics looks beyond traditional finance to understand the bigger picture and develop creative solutions to some of the world’s most challenging economic problems. Our work spans across markets and industries, from insurance and securities to private investments and new ventures.

Two Sigma IQ works closely with its industry partners to deliver products and solutions, which lead to enhanced automation and data-driven decision making. Comprised of a diversified and growing team of highly skilled data scientists, engineers, and business professionals, Two Sigma IQ possesses the agility and innovation of a dynamic startup with the resources and long-term view of Two Sigma. Learn more about TSIQ at https://twosigmaiq.com/

You will take on the following responsibilities:
Work with large, possibly unstructured datasets;
Perform exploratory data analysis and develop predictive models using large data sets
Carry out independent investigations/research studies and produce reports and visualizations to communicate your results;
Generate statistical models for a variety of phenomena;
Interact with industry professionals to understand their business and propose technical/statistical approaches;
Write libraries and research tools, developing and maintaining a research infrastructure to accelerate future results.

You should possess the following qualifications:
A strong academic record with at least one degree in a technical discipline.
Solid knowledge of Computer Science and Statistics.
Experience with data analysis tools (R, numpy/pandas/scikit-learn) and SQL.
Advanced programming skills in Python
Experience producing research reports and predictive models.
Good communication skills, both written and verbal.
Interest in working in a fast-paced and dynamic environment.

You will enjoy the following benefits:
Core Benefits: Fully paid medical and dental insurance premiums for employees and dependents, competitive 401k match, employer-paid life & disability insurance
Perks: Onsite gyms with laundry service, wellness activities, casual dress, snacks, game rooms
Learning: Tuition reimbursement, conference and training sponsorship
Time Off: Generous vacation and unlimited sick days, competitive paid caregiver leaves

We are proud to be an equal opportunity workplace. We do not discriminate based upon race, religion, color, national origin, sex, sexual orientation, gender identity/expression, age, status as a protected veteran, status as an individual with a disability, or any other applicable legally protected characteristics.",4.4,"Two Sigma
4.4","New York, NY",-1,1001 to 5000 Employees,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
Data Scientist II,-1,"Nolij Consulting LLC is a certified Women-Owned Small Business (WOSB) that provides information technology services in test and evaluation (T&E), enterprise architecture (EA), electronic health record (EHR) modernization, infrastructure operations and maintenance (O&M), data analytics and visualization, and agile transformation. Our mission is to understand the challenges and goals of our clients, address them with innovative solutions, and work together to achieve project success. Were eager to hear from candidates like you that can join and contribute to our team.

Nolij Consulting has an opening for a Data Scientist II to join our team based in Vienna, VA.

Responsibilities:
Must be able to design, modify, develop, write and implement software programming applications.
Must be able to support and/or install software applications/operating systems.
Must be able to participate in the testing process through test reviews and analysis, test witnessing and certification of software.
Must be able to design, plan, and coordinate work teams.
Must be able to provides technical support to project team members.
Must be familiar with a variety of the field concepts, practices, and procedures.
Must be able to rely on experience and judgment to plan and accomplish goals.
Must be able to perform a variety of tasks.
Must be able to lead and direct the work of others.
Must exhibit a wide degree of creativity and latitude.
Must typically be able to report to a head of a unit/department
Requirements:
Required a bachelor's degree in science or a related area.
Required 6-8 years of experience in the field.
Note: Since this position is for a Federal Project, a candidate must possess US Citizenship to obtain Clearance.
Do you like the idea of being a driver on a team of distinction? If so, we want to hear from you. To apply, go to https://www.nolijconsulting.com/careers/

Nolij is an EEO/Affirmative Action employer and encourages all qualified applicants to apply.",4.1,"Nolij Consulting
4.1","Vienna, VA",-1,51 to 200 Employees,2012,Company - Public,Consulting,Business Services,$1 to $5 million (USD),-1
MicroStrategy Business Intelligence Analyst,-1,"Headquartered in Modesto, CA, G3 Enterprises has been supplying the wine and spirits industry for over 50 years. As a single source packaging solution, its products and services include labels, stock and custom closures, warehousing, transportation, bottle etching, and mobile bottling.

The Business Intelligence Analyst creates reporting and analytical solutions that enable translating data into knowledge and maintains MicroStrategy infrastructure across G3 organization. Analyzes business intelligence data to inform business decisions. Partners with other areas of the business to model the outcome of implementing potential business strategies.

Essential Functions
• Utilizes data architecture to enable business decisions and recommend technical solutions to management based on scalability and complexity.
• Provides guidance and analytical support to include analysis and research in areas across G3 corporation.
• Satisfies ad-hoc requests for information from G3 teams that aid in uncovering new understandings that drive decisions which move the organization forward.
• Acts as technical expert, addressing infrastructure needs, systems/applications integration, compatibility, and multiple platforms.
• Analyzes data to create and maintain reports, dashboards, visualizations, and other tools (such as cubes and views) in multiple development and production environments.
• Responsible for executing the implementation of the BI strategy related to G3’s SAP ERP and OTM systems.
• Sources data from various systems via Enterprise Data Warehouse (EDW) and external data sources.
• Designs user driven analytics structure using existing data architecture.
• Influences data warehousing teams to recommend data layer structures and integrate systems.
• Translates business requirements to functional and technical design solutions, specifications, and prototypes.
• Collaborates with development teams to design business intelligence solutions to facilitate data gathering, storage, and retrieval.
• Consults with users or decision makers to identify data sources, required data elements, or data validation standards.
• Develops test plans and facilitates testing prior to promotions.
• Creates and maintains technical documentation
• Performs cross-functional analysis and collaborates with stakeholders across departments. Partners and presents findings to senior leadership.
• Responsible for understanding and complying with applicable quality, environmental and safety regulatory considerations. If accountable for the work of others, responsible for ensuring their understanding and compliance.

Qualifications
To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill and ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Minimum Qualifications
• Bachelor's degree in Computer Science, Business Administration, MIS, Mathematics, Data Analytics, Data Science, or Engineering plus 3 years of experience in business intelligence, technical architecture, application development, middleware, or database management; OR High School diploma or State-issued equivalency certificate plus 7 years of experience in business intelligence, technical architecture, application development, middleware, or database management.
• Ability to build and understand basic SQL queries.

Preferred Qualifications
• Master’s degree in Computer Science, Operations Research, Business Administration, MIS, Mathematics, or Engineering.
• MicroStrategy Intelligence Server Development experience.
• Experience designing and executing Application objects and Schema objects using MicroStrategy Desktop.
• Experience analysis, design, development, testing, and debugging of complex reports, ETL scripts and dashboards.
• Experience troubleshooting high level issues to identify and resolve problems caused by the database, source data, ETL, or the Business Intelligence software (common examples: nulls in data causing joins to function incorrectly; ETLs running out of sequence; MicroStrategy Objects not set up properly).
• Experience with cloud computing and “big data” processing and analytics.
• Understanding of web servers and applications.
• Knowledge of components of an enterprise systems architecture
• Knowledge of business process re-engineering processes including Lean Six Sigma principles.
• Lean Six Sigma Green or Black Belt Certified.
• Strong understanding of network architecture and application development methodologies
• Experience reading, analyzing, and interpreting common scientific and technical journals and financial reports.
• Knowledge of emerging technologies and development platforms.
• Experience applying machine learning or artificial intelligence to BI applications.
• Possesses a passion for technology and its impact on the enterprise, customers and consumers along with a breadth of experience that can balance business, application and operational requirements.
• Strong understanding of systems and “systems thinking” with the ability to make trade-off decisions to accomplish system-wide goals.
• Excellent written and verbal communication skills.
• Excellent planning and organizational skills.
• Skilled in balancing long-term and short-term goals and perspectives of challenging situations.
• Skilled in applying multiple technical solutions to business problems.
• Remains unbiased toward any specific technology or vendor choice.
• Excellent analytical and technical skills.
• Skilled in navigating complex political situations to ensure successful change management.
• Exceptional interpersonal skills, including teamwork, facilitation and negotiation.
• Demonstrates strong technical thinking and developed high credibility with the technical community. Recognized by the IT community as someone who solves complex technology related business problems.
• Experience with performance tuning of business intelligence applications.
• Strong knowledge of SQL queries including writing, reading, and debugging.
• Experience working with Enterprise Data Warehousing, specifically SAP Data Warehousing (HANA).

Physical Demands
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. While performing the duties of this job, the employee is frequently required to sit. The employee is occasionally required to stand and walk.

Work Environment
The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. The noise level in the work environment is usually moderate.

EEO/AA M/F/Vet/Disability",3.9,"G3 Enterprises
3.9","Modesto, CA",-1,501 to 1000 Employees,-1,Company - Private,Miscellaneous Manufacturing,Manufacturing,$500 million to $1 billion (USD),-1
Senior Data Scientist - Defense & Intelligence,-1,"Senior Data Scientist - Defense & Intelligence

On-site location: Fort Meade, MD

Home office: Linthicum, MD

Elder Research Inc. is a recognized leader in predictive analytics and data mining. We pride ourselves in our ability to find creative, cutting edge solutions to real-world problems. We are looking for innovative and inquisitive self-starters who enjoy translating complex models into actionable solutions that deliver real value for our clients. We have multiple openings in the Northern Virginia-Washington Metropolitan area for analytics and data science professionals to support our Defense & Intelligence business.

Job Description

As a Senior Data Scientist, you will work directly with clients, managers and technical staff to understand business needs, develop technical plans, and deliver data-driven analytical solutions that solve client problems. You will primarily create and deploy predictive models from a wide variety of data sources and types using the latest mathematical and statistical methods.

Essential Functions

Exploration, cleaning, and wrangling to understand available data.
Meetings and discussions with clients and co-workers, in person and virtually, to refine understanding of the business problem at hand
Trying different predictive modeling approaches to identify the best fit for a given set of business understanding, available data, and project timeline
Writing re-usable code in R, Python, Java, Scala, SQL, or other languages, and working to refine it through code review and discussion
Applying statistics to understand the significance of different attributes
Preparing presentations, writing reports, and working to communicate technical results to clients with varying levels of analytic sophistication
Ability to work independently in a collaborative, dynamic, cross-functional environment
Travel to and work on-site at clients both local and non-local. Number of days at client site vary depending on project requirements.
Clear written and verbal communication skills

Required Qualifications

We are looking to hire Senior Data Scientists with at least 4-8 years of technical experience working with data and deploying analytical solutions. Qualified candidates should have a Master’s degree or greater in a technical field. A PhD can substitute for 2 years of work experience. Applicants with a BA/BS with more data science experience will be considered.
A current TS/SCI or active within the past 2 years.
Ideal candidates have technical skills and analytic tool experience in several of the following areas:
Technical Areas: machine learning, statistical learning, statistics, natural language processing, text mining, anomaly detection, operations research, exploratory data analysis, ETL
Analytic Tools: R, SQL, Python

Desired Qualifications

Graduate degrees and additional years of experience are desired.
Experience working in any of the following domains is a plus:
Domain Expertise: personnel security, national security, insider threat and continuous evaluation, survey research focusing on behavioral health, behavioral science, I/O psychology, military analytics, epidemiology, public health

About Elder Research, Inc.

Elder Research is a fast growing consulting firm specializing in predictive analytics. Being in the data mining business over 20 years, we pride ourselves in our ability to find creative, cutting edge solutions to real-world problems. In keeping with our entrepreneurial spirit, we want candidates who are self-motivated with an innate curiosity and strong team work. We work hard to provide the best value to our clients and allow each person to contribute their ideas and put their skills to use immediately.

Elder Research believes in continuous learning; each week the entire company attends a “Tech Talk” followed by an office lunch. Elder Research provides a supportive work environment with established parental, bereavement, and PTO policies. By prioritizing a healthy work-life balance - with reasonable hours, solid pay, low travel, and extremely flexible time off - Elder Research enables and encourages its employees to serve others.

Elder Research, Inc. is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability.

Elder Research is unable to consider candidates who will need H1B visa sponsorship.

#JT",3.8,"Elder Research Inc
3.8","Fort Meade, MD",-1,51 to 200 Employees,1995,Company - Private,Consulting,Business Services,$5 to $10 million (USD),-1
Senior Data Scientist with Top Secret,-1,"What You'll Get to Do as a Data Scientist: *
Leads data science efforts, working closely with clients and data to understand mission and data.
Develops algorithms leveraging modern data science technologies including reinforcement learning systems, machine learning and more.
Provides clients with technical expertise for a project or program. Able to manage technology projects or lead technology solutioning.
Provides highly technical and specialized guidance and solutions to complex IT problems; performs elaborate analyses and studies.
Evaluates, recommends, and executes new technologies and updates existing infrastructure to ensure optimal performance and efficiency.
Develops IT strategies to ensure the systems meet existing and future requirements based on needs and regulations.
Works in a variety of environments and has excellent verbal and non-verbal communication skills. Works effectively and independently.
You’ll Bring These Qualifications: *
Must have an active TS or TS/SCI
At least 5 years of experience developing in languages commonly used for data analysis such as Python, R, Julia, or SAS
Experience working with multiple database types such as SQL, Redis and MongoDB
Experience building and integrating the at the application and database level
Experience developing REST/SOAP APIs and messaging protocols and formats
At least 2 years of theoretical and practical background in statistical analysis, machine learning, predictive modeling, and/or optimization
Experience implementing event/data streaming services such as Kafka
Experience prototyping front-end visualizations utilizing data visualization suites such as Kibana or Splunk
At least 2 years of experience developing Reinforcement learning systems utilizing at least one of the following methodologies. Finite Markov Decision Processes, Support Vector Machines, Q-Learning, Stochastic Finite State Machines, MCTS or other hybrid Deep Reinforcement Learning processes
Experience in theoretical and practical background in statistical analysis, machine learning, predictive modeling, and/or optimization.
Experience developing in languages commonly used for data analysis such as Python, R, Julia, or SAS
Experience working with databases such as SQL or MongoDB.
Experience working with large-scale data sets.
Experience producing data visualizations for a variety of different audiences.
Excellent verbal and written communications skills along with the ability to present technical data and approaches to both technical and non-technical audiences.
Job Type: Full-time

Benefits:
401(k)
401(k) Matching
Dental Insurance
Employee Assistance Program
Flexible Schedule
Health Insurance
Paid Time Off
Professional Development Assistance
Retirement Plan
Tuition Reimbursement
Vision Insurance
Schedule:
Monday to Friday
On Call
Experience:
SAS: 5 years (Preferred)
Data Science: 5 years (Preferred)
Machine Learning: 5 years (Preferred)
Data Engineering: 5 years (Preferred)
R: 5 years (Preferred)
Python: 5 years (Preferred)
Education:
Bachelor's (Preferred)
Location:
Washington, DC 20016 (Preferred)
Security Clearance Required:
Top Secret (Preferred)
Work Location:
One location
Company's website:
www.oneglobeit.com
Benefit Conditions:
Waiting period may apply
Work Remotely:
Temporarily due to COVID-19",4.4,"OneGlobe LLC
4.4","Washington, DC",-1,51 to 200 Employees,2005,Company - Private,Consulting,Business Services,$1 to $5 million (USD),-1
Data Scientist - Intermediate,-1,"Basic Qualifications:

- PhD with 1 year of experience or MS with 2 years of experience in Data Science, Machine Learning, Statistics, Applied Mathematics, or another highly quantitative discipline.

- Demonstrated experience building predictive deep learning models.

- Strong Python coding skills for data analysis and modeling, including experience with standard data science packages (numpy, pandas, matplotlib, seaborn, sklearn).

- Ability to learn new quantitative domains and modeling techniques.

- Self-motivated and able to work independently as well as part of a team.

- Strong communication skills for interactions with team members.

Preferred Qualifications:

- Demonstrated experience building predictive machine learning, simulation, and/or statistical models.

- Passion for writing well-structured, well-tested, maintainable, performant, and well-documented code, with an emphasis on scientific code.

- Experience translating scientific models into code.

- Applied experience with agricultural science and/or agricultural datasets.

- Experience using tools for big datasets, such as SQL and PySpark.

- Experience with at least one deep learning model (DNN, RNN, etc.) and framework (tensorflow, JAX, pytorch, etc.).

- Experience using version control systems, e.g. git.",4.5,"Envision LLC
4.5","Saint Louis, MO",-1,201 to 500 Employees,1994,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1
Data Scientist/Business Intelligence Engineer,-1,"Homesite Insurance was founded in 1997 and was one of the first companies to enable customers to purchase home insurance directly online, during a single visit. Since then, we've continued to innovate rapidly to meet the needs of our customers and their changing expectations.

One thing that's stayed the same since our founding: our commitment to our customers, partners and employees.

Join us on our journey as we continue to grow into a powerful contender in the field of insurance.

Homesite Insurance Company is seeking an experienced, passionate and motivated, Data Scientist/ Business Intelligence Engineer, to provide strategic leadership in the areas of Insurance Operations. The ideal candidate must be able to make an immediate impact by working with stakeholders throughout the organization to plan and execute change to impact the bottom line. Their skill set will support the growth of the Commercial line of business by utilizing data to drive decisions that optimize operational results.

This role is part of our Operations Department, which is responsible for managing post sales processing and servicing activities to meet/exceed operational service level agreements in a cost effective manner. This department has business responsibility for policy processing, billing, claims processing, in-sourced and outsourced back office operations, service platform, and business ownership of call center technology platform and operations-based IT initiatives. The Operations Department drives continuous improvement in servicing capabilities through process and IT changes and partner with Underwriting, Finance, Claims, and IT.

The Data Scientist/Business Intelligence Engineer is a highly quantitative problem solver who loves to dig into different kinds of data and can confidently and successfully communicate their findings to stakeholders in different departments. They will act as a strategic change agent to drive the change management and adoption of key initiatives to support the growth of Homesite by leveraging enterprise data to model outcomes and create anomaly detection capabilities. The incumbent will work closely with Customer Service, Billing, Claims, Policy Operations, IT, KTC, Training and external vendors, developing solutions that optimize all areas of operations.

Responsibilities:

-Mine and analyze data from internal and external databases to drive optimization of operations, financial outcomes, customer experience and retention.

-Use statistical and machine learning/deep learning to build supervised, semi-supervised and unsupervised models per business needs.

-Ensure data quality throughout all stages of acquisition and processing, including areas such as data sourcing/collection, ground truth generation, normalization and transformation.

-Communicate proposals and results in a clear manner backed by data and coupled with actionable conclusions to drive business decisions.

-Work with other analysts and team members to translate models into business solutions and collaborate with other departments in the company when necessary.

-Interface with stakeholders and develop innovative approaches to communicate the value add of the models being built.

-Participate in the transfer of knowledge of methodologies and best practices to peers and colleagues through collaboration, mentoring, and formal presentation and consulting.

Required skills:

-Master’s degree or higher in Statistics, Machine Learning, Computer Science, Applied Mathematics, Physics or other quantitative discipline.

-Three to five years business experience in statistical modeling, data mining, machine learning, artificial intelligence, and applying data base queries.

-Proficiency in programming in Python, R and SQL.

-Ability to extract and clean data from a variety of structured and unstructured sources.

-Ability to drive both individual and team projects to completion.

-Demonstrated ability to work with executives, such as CEO, CFO, and CIO on strategic direction setting and decision making.

-Demonstrated ability to build relationships and accomplish goals across a highly matrixed organization.

-Clearly communicate complex findings to colleagues and external customers.

-Monitor the results of statistical models through the use of dashboards and ad hoc analyses.

#LI-TD1",3.2,"Homesite Group
3.2","Boston, MA",-1,1001 to 5000 Employees,1997,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1
Senior Data Scientist,-1,"Overview:

Providence, RI

Minneapolis, MN

Remote

Who is Virgin Pulse?

Virgin Pulse, founded as part of Sir Richard Branson’s famed Virgin Group, helps organizations build employee health and wellbeing into the DNA of their corporate cultures. As the only company to deliver a powerful, mobile-first digital platform infused with live services, including coaching and biometric screenings, Virgin Pulse’s takes a high-tech-meets-high-touch-approach to engage employees in improving across all aspects of their health and wellbeing, every day – from prevention and building a healthy lifestyle to condition and disease management to condition reversal, all while engaging users daily in building and sustaining healthy habits and behaviors. A global leader in health and wellbeing, Virgin Pulse is committed to helping change lives and businesses around the world for good so that people and organizations can thrive, together. Today, more than 3100 organizations across the globe are using Virgin Pulse’s solutions to improve health, employee wellbeing and engagement, reduce costs and create strong workplace cultures.

Who are our employees?

At Virgin Pulse we’re passionate about changing lives for good. We want to make a difference in the world by helping people be healthy so they can perform at their best, every day, at work and home. Our award-winning solutions support leading employers in improving and simplifying the employee health and wellbeing journey and engaging people in all aspects of their health. But our world-class products and programs are nothing without our people – the employees who design, build, promote, sell, test and perfect the latest innovations in workplace health and wellbeing. Our people are our top priority and we invest in their health and happiness. At Virgin Pulse, we have so much more than a strong, supportive company culture – have a shared vision for a healthier, happier world.

Responsibilities:

Who you are.

You are an experienced, scalable Senior Data Scientist who will hit the ground running to support the organization’s efforts to maintain leadership in the employee health engagement SaaS industry. You have a strong statistical and modeling skill set, as well as the technical tools to complete projects end to end. This role will be responsible for accessing and building datasets, designing and conducting analysis, and creating and delivering data visualizations and reports. The incumbent will be able to interpret findings, clearly communicate results, and make recommendations to internal and external stakeholders. We are looking for someone who is self-directed and thrives working in a fast-paced, collaborative environment, in which expectations are high both for the quality and speed of work. A successful candidate will have a hunger for continuous learning, a desire to grow and lead, and strong interpersonal relationship skills.

In the role of a Senior Data Scientist, you will wear many hats and the following skills and abilities are crucial:

Design, conduct and manage new analytical research projects and experiments, starting with project planning, hypothesis development and data gathering, then to analysis and modeling, and through to communications and recommendations
Leverage existing studies, literature, and analyses into current research and analysis projects
Write Python, R and SQL programs to access, clean, and transform required data prior to analysis and reporting
Troubleshoot and perform data audits to ensure and improve data integrity; investigate and resolve data discrepancies
Develop and deliver analysis results using various visualization and presentation software/tools, such as R/Toolkit, Tableau, MS Powerpoint, MS Word, etc.
Consult to and collaborate with Product, Reporting, Analytics and Client Success team members to ensure appropriate data is analyzed and that results are provided in a format consistent with standard and customized client reporting services
Conduct ad-hoc analysis using varied analytical tools and techniques, including advanced statistics
Support Sales, Marketing, and Client Success staff with Virgin Pulse clients and prospects by directly communicating on data and analytics processes and projects, as well as the results of analyses
Work with Insights departmental processes, projects and programs using Smartsheet, MS and Atlassian toolsets to keep projects and milestones on schedule, our collaborative and internal work organized as well as externally facing documentation comprehensive, updated, and accessible
Achieve annual Key Performance Indicator objectives, which can include report volumes and scope, internal and external client satisfaction, introducing new areas of data and analysis, and influencing company product and process decisions
Qualifications:

What you bring to the team

To represent the best of what we have to offer, you come to us with a multitude of positive attributes, including:

A Master’s degree in statistics, computer science, economics, or related field; further Advanced degree is a plus
A minimum of seven years of work experience in a similar path, history of increasing responsibilities a plus;
Employee health management/health engagement industry preferred
Advanced knowledge and recent hands-on experiences in SQL databases, Redshift preferred
Extensive experience coding in at least one scripting language, such as R or Python
Knowledge of data visualization tools preferred (i.e. Tableau, R: Shiny, ggplot2)
Experience with producing and delivering results using varied media (i.e. multiple MS office formats, dashboards/visualization tools)
Experience in managing medium and large-scale analytics projects from end to end
Experience with clinical/medical data and work in employee health management/health engagement industry preferred
Comfort working in a global environment with remote teams

In addition, you possess the following additional competencies and characteristics:

Strong collaboration, process and project management skills
Strong analytical ability, with an emphasis on quantitative analysis, descriptive and inferential statistics
Experience working with large-scale datasets and multiple projects simultaneously
Aptitude to learn new technologies and troubleshoot complex problems independently
Creative energy, self-starter, works equally well independently and collaboratively
Flexibility and ability to adapt to changes in priority quickly and seamlessly
Strong organizing and coordination of work products, documents, and content for publication and distribution
Excellent communication and organization skills with the ability to manage competing priorities, meet deadlines, and process ad-hoc requests
Experience in providing consultative guidance and contributing to the growth and development of others

Why work here?

We believe a career should provide competitive pay and benefits, a collaborative and supportive work environment, strong employee culture and cutting-edge technology and services — so many reasons to love it here.
We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to any protected class status.",-1,VirginPulse,"Providence, RI",-1,-1,-1,-1,-1,-1,-1,-1
