Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Analyst | Australia,-1,"Job Description: Data Analyst

About Swanky

We are a fast-growing Digital Consulting and eCommerce agency. We are leaders in the Shopify movement in Europe and are quickly making inroads into the US, Canadian and Australian markets.

Our focus is on creating nimble, flexible and cost-effective enterprise ecommerce solutions using Shopify Plus - the fastest growing Enterprise eCommerce platform on the planet.

Our growth has been achieved by helping our clients maximise their commercial potential through our Growth Accelerator service. Within the Growth Accelerator team, we have specialists that make up a full-service ecommerce function: CRO strategists, Performance Marketeers, UX Designers, SEO & Content Specialists & Project Managers.

We are looking for a Data Analyst with experience in CRO and customer insight development to help us cement our position as the best agency in the sector

Responsibility / Skills

Develop our analytical process - particularly expediting how we turn customer data into insight and therefore action
Developing flexible insight solutions across every stage of the customer journey (acquisition, conversion and retention) to facilitate quicker learnings.
Coaching and mentoring to up skill the company through advancing their use of data, including analysis, interpretation and presentation of data
Turn data and ideas into action by supporting the team with test ideation, strategy and presentation (including supporting with every stage of the testing process)
Internal reporting - this role could handle internal reporting (on our impact), and client reporting (both internally for learning and for the client) with a view to establishing ourselves as the source of truth for our clients data-led decisions
Research and development - advising and assisting with the analytical setup and ongoing management of new websites. To include the research and development of analytical opportunities during and prior to the new build stage of client engagement

This will involve having skills in the following areas:

Data analysis across all stages of the customer journey (acquisition, conversion & retention) and all areas of ecommerce performance.
Being able to create a story that communicates customer behaviour and reporting on client performance.
Being data curious and have the capability to out what the data says, and more importantly, why
Be a great data communicator - being able to relay data in a way that is accessible to everyone
Enjoy collaborating on projects
Be able to create an insight generation programme, including knowing how to understand the customer, process and interpret the data
Be a problem solver and enjoy being able to find the solution to a business/customer issue

Requirements

(Ideally) proven experience in a data analytics and conversion rate optimisation role
(Ideally) experience using split testing software
Familiarity with Agile frameworks
Ability to document and troubleshoot errors
Excellent communication skills
Attention to detail
Analytical mind and problem-solving aptitude
Strong organisational skills
Familiarity with web technologies such as HTML, CSS, JavaScript useful but not a pre-requisite

Benefits:

Starting salary of $60k-$75k
Opportunity to grow and shape the position
Personal development within a fast-growing company
Opportunities to travel to work with remote working teams
Collaborative, creative working environment
Regular company socials and events, including Games Nights, and lunchtime sports",5.0,"Swanky
5.0",Toowoomba,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Data Analyst COVID 19,-1,"Public Health Response Branch (PHRB) Expression of Interest


Thank you for your interest in assisting the NSW Health with the COVID-19 response.

We have opportunities to assist the Epidemiology and Surveillance Team within the Public Health Response Branch (PHRB) based at St Leonards.

Who is eligible to express their interest?
Everyone who is:
an Australian Citizen, or
a permanent resident of Australia, or
a New Zealand citizen with a current New Zealand Passport, or
a citizen of another country with an appropriate visa that allows you to work in Australia
persons interested in helping NSW Health with the COVID-19 response can apply for this role

What will a COVID-19 Data Analyst be doing?
The COVID-19 Data Analyst is part of the Epidemiology and surveillance team within the Public Health Response Branch (PHRB) responding to the COVID-19 Pandemic.
The Data Analyst is responsible for cleaning and preparing data from various sources for import into surveillance systems. The Data Analyst is responsible for providing high quality reliable data for the reporting team and other government users. The Data Analyst is responsible for analysis and enhancement of reporting data to provide high level and detailed daily, weekly and longer-term reports and visualisations. The Data Analyst will also respond to queries and information requests and other duties as required.


Working time
The PHRB is scheduled across 7 days a week over two shifts (8.30 am - 4 pm and 2.30 - 10 pm).

Remuneration
Classification: Health Manager Level 1
Salary range: $74,406.00 - $100,090.00
Hourly rate: $37.53 - $50.48

Key skills required
1. Data analysis skills and experience.
2. Experience with SAS and other data analysis platforms such as R.
3. Health or public health experience preferred.
4. Demonstrated high-level problem-solving skills and attention to detail.
5. Demonstrated excellent communication skills.
6. Knowledge and understanding of NSW Health policies, working process and guidelines.
7. Previous experience in data management and statistical computing.

Key accountabilities of the role
Prepare daily data extracts for import into the surveillance system.
Provide support for users working with reporting extracts in other government areas.
Liaise with data providers & subject matter experts to ensure correct translation between source data and stored data.
Prepare data for state-wide reporting.
Develop and maintain data pipeline code and improve code quality.

Key challenges
Work under time pressure to tight deadlines
High attention to detail required
Weekend work required


Things to consider when expressing interest:
Your availability will need to be across 7 days per week, for 5 shifts (morning and afternoon)
Weekend and/or evening work will be required

What do I need to provide?
Attach your current resume / curriculum vitae (CV) (maximum 5 pages) ONLY to the application
Complete the pre-screening questions on the application form.
Provide your availability including time frame/duration you are available.
2 x referees will need to be supplied prior to an offer being made.

Are you currently a NSW Government employee?
Current NSW Health, NSW Ministry of Health and NSW Government staff, must have their manager’s approval prior to expressing interest.
This will be an off-payroll arrangement for current Public Sector Staff, your agency can invoice NSW Health for salary expenses.
The team works on a shift work arrangement, you will be required to amend your working conditions to accommodate shift working.

Who will view my EOI?
Manager and Team leaders, of PHRB teams may review your expression of interest.

Our Commitment to Diversity
NSW Health values diversity and is committed to building an inclusive workplace culture that reflects the community we serve. We encourage applications from diverse community groups including Aboriginal and Torres Strait Islander people, LGBTIQ+, those with special needs and people from culturally and linguistically diverse backgrounds.

For any technical issues, contact Recruitment at HSSG-Recruitment@health.nsw.gov.au.

Please note that not everyone who expresses their interest will be called to work in the centres.",3.1,"Health System Support Group
3.1",Sydney,-1,5001 to 10000 Employees,1985,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
Junior Campaign Analyst,-1,"Initially working from home, based in Sydney Olympic Park
Have a job you love working for a company celebrating 100 years in Australia


About Us

The NRMA is an organisation looking to the future, and right now, we are on the lookout for people who can help us reach our goal: to continue to shape the way Australians move, for the next 100 years and beyond. www.mynrma.com.au.

Everyone new to the team, along with our current staff, will temporarily work from home until it is safe to return to our offices. All interviewing and onboarding will be done virtually due to COVID-19.


Your opportunity

Our Customer Intelligence Team is looking for an enthusiastic gradate, who are keen to start their career in the data field. This is the opportunity to jump in and work in an experienced and supportive team environment. As a Junior Campaign Analyst joining the team on a 12 month contract, you will be a key support for your line manager and peers in delivering end to end data-driven campaigns and analysis to a range of stakeholders across Sales, Marketing, Digital, Product, and Research teams. You will also have the opportunity to work on Data Projects to expand our data assets and capability needed for NRMA to achieve its customer-centric vision and goals.

Your typical day
Work closely with various stakeholders in solving data related problems
Extract, manipulate, transform, and analyse data from various data warehouse environments using data mining tools
Use data analysis techniques to identify insights and opportunities
Support data-driven marketing campaigns from build to performance measurement
Engage with internal teams to share knowledge
Translate outcomes into plain English, and explain the business impact to non-technical stakeholders
Communicate marketing results and insights


Requirements for Success
Tertiary related qualification in Computer Science, Statistics, Marketing, or IT related discipline
Proficient in SQL, Python, Impala, R, or similar skills
Work confidently with large and complex data sets
Exhibit a passion for working within the Marketing space
Previous experience in a similar position would be desirable but not essential
Strong communication skills, both written and verbal and an ability to speak confidently in front of large groups.

If you have the required skills and the passion to join our high performing team, please apply today.
At the NRMA Group, we are People Moving People and diversity and inclusion are part of our DNA. Together, we continue to build an inclusive culture that encourages, supports and celebrates the diverse voices of our employees. It fuels our innovation, promotes flexible ways of working and connects us closer to our members and the communities we serve.",2.5,"NRMA Motoring & Services
2.5",Sydney,-1,501 to 1000 Employees,-1,Nonprofit Organization,Casual Restaurants,"Restaurants, Bars & Food Services",$500 million to $1 billion (USD),-1
MBR- Data Analyst,-1,"Data Analyst

Looking for an opportunity to make your mark on a large scale IT project?
Unique role working on big data projects for Australia's financial services regulator
2 years fixed term contract, Sydney based
A future with ASIC means that your work will contribute to ASIC's vision for a fair, strong and efficient financial system for all Australians. We value what you will bring. We value those with sharp, analytical minds and are open to challenging the way things are done.
Your team
Information Technology Services provides a wide range of IT facilities and support services to ASIC. We are undertaking major technology projects that will transform our business and continue our significant technology transformation in a number of areas such as data and analytics, cloud, mobility, application modernisation. We make use of the latest technology with an increasing focus on data sharing and analytics which will make ASIC a 'best in class' regulator supporting the Australian financial markets.
Your role

As a Data Analyst, you will be required to:
Work closely with Business Analysts and Data Architects and wider project team members required to analyse data in ASIC's operational systems and establish operational data stores to support business intelligence and analytics.
Design and document the data interfaces (including transformation logic) between ASIC legacy systems and the new COTS product (MS Dynamics CRM) to ensure data is migrated correctly and that data access, integration, integrity and security requirements for the project are met.
Support System and Integration Testing as well as User Acceptance Testing as required during test planning and execution.
Liaise with customer facing groups as needed to understand client and customer needs in a rapidly evolving environment.
Ensure the IT Solution will meet business needs, is cost effective and does not impose a security risk to the business.
About you

Relevant tertiary qualification in Information Technology.
Strong skill set associated with data analysis, data mapping rules, data modelling, cleansing and data migration activities.
Knowledge and skill in developing data mapping rules, and data contracts and implementing and testing these rules in solutions.
Proven experience working with large amounts of complex business data.
Proven experience writing MS SQL queries
Good knowledge of, or the ability to quickly acquire knowledge of ASIC's systems and underlying technologies such as SAS, Microsoft Dynamics, MS SSIS, Java, Siebel/Oracle fusion, Enterprise Service
Strong written and verbal communication skills, including the ability to communicate complex concepts and influence decision-makers.
*

About ASIC
ASIC is Australia's integrated corporate, markets, financial services and consumer credit regulator.
ASIC has a broad mandate. We are a regulator; a policy advisory body; a consumer protection agency; a licensing body; a financial educator and consumer advocate; and a company and professional registry. And we are a law enforcement agency.
This work is directed to one principal aim: to realise ASIC's vision for a fair, strong and efficient financial system for all Australians.
Underpinning ASIC's vision is the recognition that every cent in the financial system is other people's money.
A future with ASIC means that your work will contribute to achieving ASIC's vision.
ASIC is committed to a providing a diverse and inclusive workplace where the very best talent in Australia chooses to work. Indigenous Australians are encouraged to apply as well as applicants from all backgrounds and with different abilities.
To work with us, you must be an Australian citizen, and be prepared to complete an ASIC Suitability and Baseline Assessment which is issued ASIC's Personnel Security Team.
Please view the position description for more information or click ‘apply' to start your application.",3.5,"ASIC
3.5",Sydney,-1,501 to 1000 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Data Engineer / BI Analyst,-1,"Data Engineer / Business Intelligence Analyst
Our client is a highly successful organisation located in the Gold Coast who are now looking to grow their data and BI team.
The Data Engineer / BI Analyst will be supporting the business objectives and strategy. You will join an established team; building dataflows into data lake and data warehouses from a wide range of sources.
You will collaborate with a variety of departments within the business on a regular basis to plan and translate requirements into solutions and ensure delivery of successful business outcomes.
Responsibilities and Skills:
Connect APIs, flat files, databases and data streams to the data lake (ETL)
Shape data from the data lake and form a Kimball data warehouse
Ensure that appropriate data quality, integrity and alerting is built into the system.
Comfortable working on the MS BI Stack, SSIS, SQL server and Power BI
Experience with Power BI or other similar visualisation tools
SQL Server
C#
Good communications skills.
The company will offer a competitive salary plus flexible working.
Interested? Please click apply.",-1,HUMANISED GROUP,Gold Coast,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Data and Reporting Analyst,-1,"How will I help?

Fantastic Opportunity for a Data and Reporting Analyst, you will be a key member of Customer Assist within Group Operations and your role is paramount to helping deliver Westpac’s vision and strategic priorities.

You will be responsible in delivering commercial insights and reporting/analytics solutions to support informed management decision making with regards to customer and commercial outcomes and engaging with the BI and analytics teams transforming analytical output into actionable commercial insights, build partner materials and engage with stakeholders throughout the process.

We have multiple opportunities across Adelaide and Sydney.

What’s in it for me?

You’ll play an important and significant part in the future of a business that has been around for 200 years. Our vision is to become one of the world’s great service companies.

So, we’ll back you in the development of your career, with internal career prospects and flexible working.

You’ll also be backed by a fantastic team of people in a can-do, supportive structure.

What do I need?

This role frequently works with subject matter experts across the business for developing, creating and implementation of all project deliverables, and in conjunction with other analyst, change and project managers for coordination and delivery of content across multiple portfolios.

You will demonstrate:
Confidence in providing strategic insights to the business to drive portfolio optimisation
Strong communication and stakeholder management
Should be confident to analyse and present complex business problems and its analytical solutions to non-technical audience
Technical expertise in Excel and PowerPoint.
Background in Digital Design / Visualisation is highly desirable.

What is it like to work there?

As well as good pay and a great culture, joining the Westpac family means you’ll get some of the best banking, wealth and insurance benefits in the market.

We back our employees by helping them work towards industry-recognised qualifications, using online learning, training modules and career planning tools for you to grow with us. We’ll even pay you to do volunteer or community work.

As an equal opportunity employer, we’re proud to have created a culture and work environment that values diversity and flexibility – and champions inclusion.

How do I Apply?

Start here. Just click on the APPLY button.

As part of our commitment to creating a diverse and inclusive workplace, this role is open to experienced candidates seeking a discussion around workplace flexibility. We invite candidates of all ages, people with a disability and Indigenous Australians to apply.

The health and wellbeing of our employees is our top priority. We’ve developed clear standards to ensure our people are confident, safe and healthy whether they’re working from a Westpac Group site or working from home. These are based on expert medical advice and Safe Work Australia guidelines.
Brand : Westpac Group
Job : Collections
Primary Location : AU-SA-Bedford Park
Employee Status : Permanent
Schedule : Full-time
Recruiter : Rebecca Lewis
Posting Date : 28/10/2020, 8:34:41 PM
Closing Date : 12/11/2020, 6:59:00 AM",4.0,"Westpac Group
4.0",Bedford Park,-1,10000+ Employees,1817,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),-1
Workforce Data & Reporting Analyst,-1,"Reference: 164101


Provide expert advice on workforce reporting and data analysis to support organisational initiatives

Permanent full time – 80 hours per fortnight (1 ADO included per month)

Enjoy working in a great location - close to the CBD of Geelong and our vibrant waterfront

About the facility

Barwon Health is Victoria's largest regional health care service and is also the largest employer in the Geelong and surf coast region, employing over 7,000 employees. People and Culture is a large team that supports and delivers a range of services to the organisation including Employee Relations, Recruitment, Talent Acquisition, Staff Care, Payroll and OH&S. We are all dedicated to supporting the organisation in achieving our vision of - By 2050, everyone in our community enjoys the best health and wellbeing in Victoria.

About the role

As the Workforce Data and Reporting Analyst you will be responsible for the reporting of HR metrics and the value add analysis of those metrics.

You will provide expert advice around reporting to support the People & Culture team and broader organisational initiatives. You will also be responsible for oversight and management of the workforce audit and compliance role.

To be considered for this role you will need to meet the following criteria:

Knowledge and experience working with Microsoft Business Intelligence applications and development tools including SQL Server Reporting Services and Power BI

Experience in extracting data and delivering quantitative analysis from relational databases and other sources of data.

Highly advanced proficiency in Excel with the ability to interpret complex data sets

Ability to represent data in a meaningful way to enable evidence-based decision making.

Effective written and verbal communication skills.

Proven ability to participate in human resource projects and able to achieve objectives within agreed timelines

Strong customer service ethic and ability to build strong relationships at all levels of the organisation

Demonstrated planning and organisation skills with strong attention to detail

High level analytical and problem solving skills

Tertiary qualifications in Human Resources, Commerce or a related discipline is desirable.

About the culture

We are an enthusiastic, energetic and focused team who work cohesively together to provide a quality service. We promote positive respectful relationships and strong working partnerships. We are a team that embraces change and are always looking for innovative ideas to improve our team and the organisation.

Barwon Health staff benefits

Flexible working arrangements

Professional development

Access to employee wellness facility

Salary packaging

Social club

Diversity and Inclusion

At Barwon Health we are committed to a diverse and inclusive workforce where we value each person’s uniqueness. We embrace diverse life experiences and the perspectives of our people, whilst providing high-quality health care to all members of our community, regardless of age, gender, ethnicity, religion, cultural background, disability, or sexual orientation.

At Barwon Health we are committed to providing positive employment opportunities for Aboriginal and Torres Strait Islander people and welcome employment applications from candidates of Aboriginal and Torres Strait Islander background.

We at Barwon Health strongly encourage people with disability and diverse backgrounds to apply for our roles.

If we can assist you with any reasonable adjustments in order to submit your application for this role, please contact the Talent Acquisition team on (03) 4215 0520 or via email at talent.acquisition@barwonhealth.org.au noting your preferred method of communication and contact details and a member of the team will be in touch.

We Barwon Health are proud to be Totally Smoke Free

#Geelong, Victoria",4.0,"Barwon Health
4.0",South Geelong,-1,5001 to 10000 Employees,-1,Hospital,-1,-1,$500 million to $1 billion (USD),-1
Data Analyst - ALM,-1,"Requisition Title -
Data Analyst - ALM
Job Number: - AUS121320
Description

Job Title: Data Analyst
12 months FTC
Location: Docklands, Melbourne
Help shape the future of how we use data to deliver powerful insights

Get stuck into our huge data sets to create solutions for our customers

Join a progressive organisation with the people and policies you want

At ANZ our purpose is to shape a world where people and communities thrive and to achieve this, we need a talented Data Analyst to join our Asset Lifecycle Management (ALM) squad, part of the Enterprise Enablement Tribe - a key initiative within the Technology Operations Domain.
Our data analysts deeply understand the power of data to generate quality customer insights, manage information and identify trends to accelerate sound business decisions.
Your skillset will enable you to source and interrogate data, working with a focus on the future, with an active understanding of industry trends to ensure capability development is aligned. You will influence strategic direction by translating insights into practical business recommendations, communicating team objectives and presenting data in digestible, logical and compelling ways.
What a typical day might look like
Implement a fact-based culture throughout the bank; Fact base will contain Technology portfolio data, including operational and investment data, as well as regulatory inputs aligned to business objectives and risk appetite.
Continuous generation, monitoring, presenting and conducting of 'fact-based' analysis of relevant Technology portfolio insights to use at any time for the development of divisional asset lifecycle risk profiles that underpin the investment and prioritisation process.
Continuous measurement and analysis of tech portfolio lifecycle health, building and enhancing customer dashboards.
Contribute data and provide insights supporting reporting obligations of 11 risk forums including regulatory reporting.
Work with Data Reporting lead and Senior Managers to produce data, insights required to fulfil specific business requirements.
Generate, monitor, present and analyse relevant customer insights, costs, benefits, and risks for customers, clients and cohort products; this could include what if scenarios and opportunity sizing & assessments
Source data from a variety of sources to combine, synthesise and analyse to generate insights.
Lead, Optimise, Design and execute continuous process improvements for data generation and management required to uplift organisational capability and stakeholder engagement.
What will likely be in your toolkit?
Hands-on knowledge and experience with tools and techniques for analysis, data manipulation and presentation (e.g. advanced knowledge of Excel, including SQL scripting)
Experience in Python would be favourable.
Strong attention to detail.
Analytical and inquisitive mindset to continuously improve the level of insight surfaced.
Strong ability to translate data insights into practical business recommendations.
Strong data visualisation skills.
Ability to effectively communicate to all stakeholders (technical and non-technical) and provide ideas/solutions to solve business problems.
Background in Technology Asset Management or exposure to handling technology infrastructure data is advantageous but not mandatory.
You’re not expected to have 100% of these skills. At ANZ a growth mindset is at the heart of our culture and we actively encourage people to try new things. So if this role interests you and you feel you have most of these things in your toolbox, we’d love to hear from you.

About ANZ
We’re reinventing the way we do banking, and our community of collaborative, innovative thinkers who create human centred solutions are helping us get there. We’re responding faster to changing customer requirements, focusing on the things that matter and helping people achieve incredible things – be it buying their home, building a business or saving for things big or small.
We support our people by providing a range of flexible working options so they can work in the way that best suits them. We encourage you to talk to us about your need for flexibility and any adjustments you may require to our recruitment process or the role itself.
We’ll also offer you the opportunity to develop your career, working in a diverse and inclusive workplace where the different backgrounds, perspectives and life experiences of our people are celebrated and create a great place to grow, thrive and belong.
Interested in joining us? Click Apply now, or visit www.anz.com/careers to find out more or view other opportunities.
Reference number AUS121320
#GD4.2",4.0,"ANZ Banking Group
4.0",Melbourne,-1,10000+ Employees,1835,Company - Public,Banks & Credit Unions,Finance,Unknown / Non-Applicable,-1
Data Analyst,-1,"icare is currently seeking an experienced Data Analyst with a commercial mindset and a passion for social impact to join the icare team.

Contribute key data analytics and insights for one of Australia’s largest insurance providers
Permanent opportunity
Salary from $97,152 + Super

We’re looking for someone to contribute towards the analytics capability within icare, undertaking complex data analysis via new and creative analytical models to provide strategic advice to stakeholders and the business to support decision making.

You’ll be working with a diverse mix of inclusive, driven and passionate people who really care about making a difference for people and the NSW community. You will have a mind for getting things done and a heart for people and you will set the bar high through the quality of the work you do and the people-oriented decisions you make.

Ideally, you’ll bring analytics experience working across complex information system or environments preferably within the insurance or healthcare industry. You’ll have sound knowledge of data analysis, including predictive analytics, machine learning and modelling using SAS, R, Python or equivalent. You’ll be able to build interactive dashboards through data visualisation tools and delivering analytical outputs whilst working in a matrix reporting team.

It’s an exciting environment where no two days are the same. But on a typical day you might find yourself:

Performing and developing descriptive analytics to support business case development
Extracting and visualising actionable insights from structured and unstructured data sources
Partnering with development teams to translate analytical assumptions, constraints and outcomes into business context for stakeholders
Developing longitudinal, point-in-time and geo-sensitive data visualisation
Identifying new business process improvement opportunities across the organisation
Working collaboratively with business teams and data & analytics leaders to prioritise business and information needs

We’re a new kind of organisation, one that’s as supportive and socially conscious as it is agile and explorative. Our DNA of commercial mind and social heart captures who we are at our core.

If you think you’re the right person for this role, send us your resume (up to 5 pages). Don’t delay as we’re assessing applications as they are received. We’d love to hear how your capabilities, achievements and experience set you apart.

We know our strength comes from the diversity of our people and so we want people with different experiences and backgrounds to apply. We recognise the importance of balance and flexibility and understand that it’s not a one size fits all approach, so we’d be happy to talk about and consider your specific needs.

If there are any accessibility adjustments you need to help you be able to apply for this role, or if you require any further information about the role, please contact the Talent Acquisition team.

Please note that you must be an Australian citizen or a permanent resident of Australia or a New Zealand citizen with a current New Zealand passport to apply for this role.

icare is the brand of Insurance & Care NSW
For more information about icare visit our website
icare operates a direct sourcing model so no agency introductions will be accepted",3.4,"icare NSW
3.4",Sydney,-1,501 to 1000 Employees,-1,Government,-1,-1,Less than $1 million (USD),-1
Data Analyst,-1,"$80,000 - $100,000
PKF is a different sort of accounting firm. We are leading innovators and are looking at the COVID-19 pandemic as an opportunity to innovate; challenge how we do things; to help our team and clients grow. Because of this, PKF is growing. More and more companies want to work with us because of our values, culture and commitment to innovation.
We are currently seeking a data analyst to join our growing team in either Newcastle or Sydney.
This is an exciting opportunity to be part of our rapidly growing, dedicated data analytics team. This isn’t a role where you’ll dabble with data as an adjunct to your ‘real’ job. You’ll be part of a team that's sole purpose is to provide insightful data analysis to our clients.
The team supports our clients with revolutionary initiatives, as well as championing internal innovation projects for application within our business. This team is charged with fundamentally changing the way we work and the way our clients view data.
The role includes the opportunity to work in national and global innovation and data project teams from around the PKF International network.
You will work with a broad range of clients including ASX100 companies, some of Australia’s largest social enterprises and not-for-profits, and privately owned businesses with a national footprint, all from the comfort of our Newcastle or Sydney offices.
What you’ll get:
An opportunity to grow your career and learn in a supportive environment.
To work with like-minded people that are passionate about data analytics and business intelligence.
Supported to ‘work how you work best’ through greater flexibility.
To work with a team that supports, challenges and invests in their top talent.
Access to senior leaders in our business and within our clients in a way that is unique to PKF.
What you need:
To be a university graduate (preferably with a degree in data science or computer science/engineering) with a minimum of one-year experience with data analytic style engagements.
Strong business acumen and analytical skills.
Experience building out datasets and leveraging external data using various databases (SQL, etc) programming languages (Python, R etc) and ETL tools.
Ability to write complex SQL (stored procedures, triggers and views).
Experience with Business Intelligence software, specifically the Power Platform and the Tableau Product family.
Experience in predictive analytics techniques and data modelling.
The energy and attitude to join a young and ambitious team that prides itself on being innovative intrapreneurs.
High level of written and verbal communication skills.
Ideally the candidate will have experience within a commercial or professional services environment. The successful candidate should also be able to demonstrate a successful track record in working both independently and as part of a team on high-pressure, time-sensitive and confidential projects.
Closing Date :Friday, November 27, 2020
Application Instructions
Candidates must provide a resume and a cover letter addressing the selection criteria noted above.",3.6,"PKF Australia
3.6",Sydney,-1,10000+ Employees,1969,Other Organization,Accounting,Accounting & Legal,$1 to $2 billion (USD),-1
Data Analyst,-1,"How will I Help?
In GroupTech we're striving to be game-changing technologists, shaping the future of banking. We understand the big picture and focus on things that will move the dial for the Westpac Group.
The Westpac Group has a complex Information Technology environment that needs to deliver to the rapidly changing needs of our customers and employees, the ever-evolving IT landscape and the Group's regulatory and statutory requirements.
The Data Analyst role provides the technical expertise and dedicated technical focus required to deliver on Westpac’s next generation technology capabilities including data analytics, platform development, specialised application development, systems and processes.
What’s in it for me?
You’ll be working for an organisation that supports development, internal career moves and flexible working. Along with competitive salary, you’ll receive Westpac’s generous benefits and a whole array of customer discounts!
Westpac Group has been around for over 200 years and offers employees a multitude of opportunities. We aim to attract the best people inside and outside of the business – building an organisation where the best talent thrives.
What do I need?
Degree or relevant experience in Information Technology, Mathematics or a similar discipline
Experience in data driven roles
Exposure to Big Data (Hadoop) and Teradata
Demonstrated experience using Business Intelligence tools such a Tableau or Power BI
Experience with SQL to perform data analysis
Sound knowledge of Agile methodologies
An ability to learn on the go and a can-do attitude
What is it like to work here?
As well as good pay and a great culture, joining the Westpac family means you’ll get some of the best banking, wealth and insurance benefits in the market. We back our employees by helping them work towards industry-recognised qualifications, using online learning, training modules and career planning tools for you to grow with us. We’ll even pay you to do volunteer or community work. As an equal opportunity employer, we’re proud to have created a culture and work environment that values diversity and flexibility – and champions inclusion.

How do I Apply?
Start here. Just click on the APPLY button.

As part of our commitment to creating a diverse and inclusive workplace, this role is open to experienced candidates seeking a discussion around workplace flexibility. We invite candidates of all ages, people with a disability and Indigenous Australians to apply.

Brand : Westpac Group
Job : Information Technology
Primary Location : AU-NSW-Sydney CBD
Employee Status : Permanent
Schedule : Full-time
Recruiter : Melissa Halliday
Posting Date : 03/11/2020, 5:08:23 PM
Closing Date : 18/11/2020, 6:59:00 AM",4.0,"Westpac Group
4.0",Sydney,-1,10000+ Employees,1817,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),-1
Medical Data Scientist,-1,"Does supporting world-class research and improving lives of patients excite you? Our dynamic and internationally recognised research company Optimum Patient Care, (OPC) is looking for a highly motivated and dynamic member to join our data team. The role can be based in one of our Singapore, Cambridge, or Brisbane offices. For experienced individuals, remote working may also be considered. In this role you will be working alongside our research, statistical and database teams.
This is a fantastic opportunity to gain experience within an internationally recognised research organisation involved in the analysis and dissemination of data from large-scale observational studies and pragmatic randomised controlled trials.
The successful candidate will have experience of working in health research data, have a high attention to detail, a proactive approach and strong time management skills.
Primary responsibilities:
· Provide support on database querying, population, and reporting, using structured query language (SQL)
· Statistical analysis using R
· Generate data releases following study protocol requirements and service reports (Jupyter notebooks, RMarkdown)
· Improve the interpretation of medical free text with Natural Language Processing skills
· Advise internal team members and external clients on study database(s) content
· Engage in building and maintaining data dictionaries and system technical documentation
· Undertake quality checks to assure high standards of data and code
· Contribute to data analyses as required for research projects
· Maintain compliance with information governance and company policies
Qualifications Required:
MSc preferred, with strong technical or scientific component (e.g. Computer Science, Math, Statistics). BSc or equivalent will be considered for candidates with additional relevant experience.
Essential Experience:
· Expertise in Structured Query Language (SQL) and database processing (ETL, stored procedures, large datasets)
· Experience in at least one of the following statistical packages: R (preferred), Python (data science toolkits, particularly Pandas, ggplot, Scikit Learn, Tensorflow, Keras), or Stata
· Experience working with relational databases (such as SQL Server), clinical or medical research, working with big data
· Statistical background (models, correlations, hypothesis), and database administration tools (migration, DB administration)
· Experience of working with real-life clinical databases /EMRs /registry data
· Strong in data analysis, interpretation, and visualization
Preferred Experience:
· Natural Language Processing and use of regular expressions in R or Python, particularly in text-mining software (e.g. Python's spaCy)
· Automating generation of regular reports, through R Markdown, Jupyter notebooks, or another report-generation software
· Data dictionaries and advanced documentation systems
Contract and Salary
Part-time and full-time roles are considered.
Starting salary is dependent on qualifications and your experience.
Immediate start is available.
Job Types: Full-time, Permanent
Work Eligibility:
Permitted to work permanently with no restriction on hours (e.g. citizen, permanent resident) (Preferred)",1.9,"Optimum Patient Care
1.9",Rocklea,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
