Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Software Development Engineer EC2 API Border,-1,"Come join our creative team of software developers dedicated to EC2 and its customers. Join us in building the next generation Control Plane service platform that runs the Amazon Elastic Compute Cloud (EC2) web service.

Our platform handles a significant load of Internet traffic generated by internal and external customers that build their platforms on EC2. On any given day we use Java, Kotlin, Python, Ruby as well as various Native AWS services and Amazon-internal tools. We don't expect you to be an expert in, or know all these technologies listed, but we do expect you to be excited to learn about them. As an experienced engineer in this team, you will play an committed role in developing high quality software designs & solutions to our often complex problems.

Our team is dedicated in supporting new team members with a welcoming inclusive approach. We are a team that strives to grow each other in our careers through mentoring. Our team invent, design and build software that is stable and performant. We write and support code that is easy to understand with solutions that are pragmatic. We do this by keeping a high bar in code reviews that we take seriously. We believe good code reviews raise quality and a mechanism to instill high standards for growth.

We care about career growth. We follow a DevOps model and we try and assign projects and tasks based on what will help each team member develop into a more well rounded engineer that will enable them to take on more complex tasks in the future. As an Amazonian, youll enjoy interacting with some of the most talented engineers in our industry through breakfast talks and demos, internal communities and extensive training material that span all aspects of our business. Engineers in our teams have a strong sense of ownership and drive to innovate and have resounding impact in how we develop and deliver software at such a large scale.

This position involves on-call responsibilities. This is typically once every 6 weeks. We dont like to be paged unnecessarily and we strive to keep this down and ensure our systems are fault tolerant. Our team values work-life balance and respect each others time.

We are looking for a new teammate who is enthusiastic, curious, empathic, motivated and reliable. We are just starting to scratch the surface of the opportunity in front of us and if this sounds like a place for you; come build with us.


Basic Qualifications

· Degree in Computer Science or related field, or equivalent working experience
· 3+ years of industry experience in a software development environment
· Strong Computer Science fundamentals, including data structures, object-oriented design, algorithm design, problem solving, and complexity analysis.
· Proficiency in at least one modern programming language, such as Java, C#, Python, Javascript, Scala, Kotlin, GoLang or other


Preferred Qualifications

· Demonstrated ability to achieve stretch goals
· Expertise in delivering high-quality, innovative applications

Amazon is an equal opportunities employer, and we value your passion to discover, invent, simplify and build. We welcome applications from all members of society irrespective of age, sex, disability, sexual orientation, race, religion or belief. Amazon is strongly committed to diversity within its community and especially welcomes applications from South African citizens who are members of designated groups who may contribute to Employment Equity within the workplace and the further diversification of ideas. In this regard, the relevant laws and principles associated with Employment Equity will be considered when appointing potential candidates. We are required by law to verify your ability to work lawfully in South Africa. Amazon requires that you submit a copy of either your identity document or your passport and any applicable work permit if you are a foreign national, along with an updated curriculum vitae.",3.9,"Amazon
3.9",Cape Town,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
Data Engineer,-1,"Our client based in the Northern Suburbs, is currently looking for a Data Engineer to join their team.

Responsibilities
Our client is a dynamic IT company that delivers value-driven IT solutions to the group. Our work lives revolve around our DNA. We take pride in our work, treat our colleagues, partners and our country with respect. We exercise collaborative decision-making and believe in having a balance in life. We do this all while having fun and enjoying what we do.

The primary focus of this position is to use technical skills to put software, systems and data together in a way that extracts meaningful insights from raw data. You will need to be helpful and supportive to your team and fellow developers. You join an energetic, focused and dynamic team.

Interact with clients to understand requirements and business problems/needs

Identify, analyse, visualise and understand supporting data to propose solid solutions

Create technical documentation for reference and reporting

Support existing solutions within GCP and Oracle

Doing standby on a rotating basis

Key Competencies and Qualifications

Matric

Tertiary qualification in IT

Preferred cloud experience in AWS/AZURE/GCP

At least 3 years of data warehouse ETL experience

Dimensional Modelling

Data analyses

Experience with data visualization and visualization tool(s)

Knowledge of the retail industry will be beneficial

Understanding and experience with version control SVN/GIT

Preferred – Korn shell scripting, Python/Java, SQL

Google Cloud Platform experience would be looked upon favourably

Having a broad understanding of different SDLC’s

Preferred agile experience

Strengths

The natural tendency to take ownership and responsibility

Strong problem solving, critical thinking, effective planning and organisational skills

Detail-oriented with excellent communication skills

You have a can-do attitude and positive outlook on life

Can cope under pressure

Curious and interested in analysing problems and possible solutions

Strong team player

Self-driven learner, passionate about new technology

Above all, be passionate about what you do

Should you wish to apply for the position, please apply directly via this job board, please ensure that you quote reference number 201620 subject heading or email body.

Please note that due to the high volume of CV's received; only shortlisted applicants will be contacted. Should you not receive communication from our offices within two weeks of submission please note that your application will not be considered for this position.

We will keep your CV on file and re-establish contact with you should opportunities in line with your expertise become available again.

Should you require any additional information give us a call on 021 012 5566.",-1,Surgo HR & Training,Cape Town,-1,-1,-1,-1,-1,-1,-1,-1
Data/ML Principal/Senior Engineer,-1,"We are a seed stage biotechnology company dedicated to accelerating early stage small molecule discovery by combining massively parallel bench science and computation. Our technology rapidly analyzes 100-1000x more compounds than traditional methods by using a variety of DNA Encoded Libraries and applying machine learning to design high throughput follow-on experiments. By adopting a tightly coupled, iterative cycles of computational and bench science we reduce the cost of early stage drug discovery while tackling hard, medically relevant targets.

To build this platform we have raised a substantial amount of capital (>2 year runway) and are assembling a unique, cross-functional team with equal parts computational, biochemical and chemical talent. We believe that merging these disciplines, with each one complementing the other, is the best way to find new medicines.

We are looking for an entrepreneurial lead engineer to help us prove it.
Responsibilities
Build a completely integrated data and machine learning system from the ground up
Design+build data architecture for mixed experimental, archival and simulated data sources
Design+build model experimentation, deployment and production framework
Create pipelines taking in ground truth data from automated lab instrumentation and integrating those into new ML experiments
Develop tools to simulate experimental outcomes and update those simulation frameworks according to incoming data
Work as part of a close, interdisciplinary team of biochemists and computer scientists to build a fully integrated platform
Drive strong technical decision making on data and model architecture
Set an example for strong engineering culture including reproducible, maintainable code, and software engineering best practices.
Integrate information from outside sources (such as patents, meetings and literature) into program development.
Recruit a team to help in the above
Qualifications
5+ years of experience building data and machine learning systems. Leadership level positions available depending on level of experience.
Strong data engineering expertise especially regarding data system architechture and design
Familiarity with deep learning
Fluency with cloud based infrastructures
Effective decision making in a rapidly evolving environment
Independent and self-motivated while also being a great collaborator
Endless curiosity
Strong communication and coaching skills
Pluses
Leadership experience for technical lead roles
Familiarity with Biology, Biochemistry or Chemistry
Graduate degree or equivalent practical track record
Compensation and Benefits
Competitive salary
Generous equity compensation plan
Health/Dental/Vision Insurance for employee and dependents
Unlimited vacation policy
Miscellaneous benefits including FSA and others
We are currently a distributed company with physical locations in San Francisco and Boston. We support remote work, but strongly prefer a continental US timezone.",-1,Anagenex,South Africa,-1,-1,-1,-1,-1,-1,-1,-1
Data Architect ( Client Based),-1,"Our client based in Pretoria is looking for a Data Architect with Experience and qualification in Data Analysis, Statistical modelling, Microsoft SQL, Cognos, ETL/OLAP tools and database familiarity will be required
Must have experience and background skills in data processing and data analysis

Must have experience in information technology, enterprise information architecture and SDLC and business intelligence

The role includes data collection, data cleaning, data modelling and checking for data correctness and reasonability, developing data models, frameworks and reports, processing ad hoc data requests

Experience and qualification in Data Analysis, Statistical modelling, Microsoft SQL, Cognos, ETL/OLAP tools and database familiarity will be required",4.0,"Nambiti Technologies
4.0",Centurion,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Technical Support Engineer Level 2 / Growth Analyst. Maternity Cover contract,-1,"Maternity Cover Contract

Customer Support Engineer undertakes responding to level 2 support tickets within a timely manner and troubleshooting or escalating appropriately.

These will include requests directly from customers, as well as tasks requested internally. You are expected to gain an in depth understanding of Huddle, how customers use our product and to aid the migration from external customisation to internal. You will communicate with customers, product managers, developers, customer success and sales on product issues and product development.

You will be expected to have a broad technical Knowledge, ability to navigate our SQL database and troubleshoot web and desktop apps with a good understanding of Microsoft Windows and web protocols. Be able to recognise new issues and to offer resolution within an acceptable time frame. Reporting bugs when no solution is available and updating the customer accordingly by managing the bug life span/rectification. Advocate for clients, communicating pressing issues and feature request to the Product Managers when applicable to the Roadmap. Performing technical administration via internal tooling.

A part of the role will also involve gathering and analysing data. An ideal candidate should be comfortable with consumer lifecycle and behaviour analysis, customer segmentation, digital campaigns, monetization analytics and business operations for a SaaS company.
Reports to: Head of Customer Support & Ops
Supervises: No-one
Key Tasks
Responds to Customer Level 2 Tickets
Customer support tickets
Investigates Level 2 Tickets / Analysing data
Obtaining appropriate information from the customer to be able to investigate efficiently
Liaising with Product & Development to resolve the issue
Liaising with Growth department to discuss analytics
Contributes to team understanding and business direction, participating in weekly team meetings
Responding to Level 1 tickets
Requirements
Handles and responds to inquiries related to Enterprise / Outbound customer technical support through Phone, Email and Chat support
Manage personal workflow within ticketing system – Pick up, work on and own support tickets until completion or escalation
Troubleshoots customer’s problems and provides customized recommendations to enable high customer engagement with the product
Query SQL database
Troubleshoot issues with Huddle apps (Windows, Mac, iOS, Android)
Comply to contractual SLA – Ensure tickets are responded to within our SLA
Delight our Enterprise users through reactive support on multiple channels including email, phone, chat and social media
Recognition of escalation tier 3 & 4
Provides access and account creation via Huddle policies
Manage Huddle user identity
Offers support technically and professionally to colleagues
Update Knowledge base when appropriate
Adhere to set KPI targets
Complete set tasks in a timely and effective manner
Develop a deep understanding of customer journey phases and key business metrics
Perform analytical deep-dives to analyze problems and opportunities by researching and understanding user behavior, identify hypothesis and designing & executing experiments.
Create operational reporting and act as the lead for the day to day performance measurement of our Self-service platform
Help create visualizations and dashboards to trend/track metrics
Analyze test outcomes, define significance baseline, report results in a consistent format that can be comprehensible to varied set of audiences
Benefits

As well as a competitive salary and flexible hours, we offer our employees:
20% of your time dedicated to innovation, improvement, to work on self-driven projects.
25 days of holiday plus your birthday off each year.
Two days per year to support the Huddle Foundation by dedicating your time to charity/non-profit.",3.9,"Huddle
3.9",Cape Town,-1,51 to 200 Employees,2006,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Data Engineer,-1,"This well known company is looking for a Data Engineer. will be based in Rivonia
The ideal candidate will have strong experience in the following:
Data cleaning
SQL Export
Big data Sets

BSc Degree in Maths and Stats will be required
a min of 3 years experience.
Stable track record is required.

Send your Cv to marinda@prrrecruitment.co.za",-1,PRR Recruitment Services,Johannesburg,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
ZOHO CRM Engineer,-1,"Develop, test, analyse, and maintain new CRM components in support of the achievement of business requirements using our ZOHO enterprise CRM platform

Successfully manage approved ZOHO CRM development projects from start to finish

Administer the ZOHO CRM platform on a daily basis

Create new and enhance existing components on the ZOHO platform using tools like Java & C#

Build extensions/widgets for the CRM platform using HTML, CSS & JavaScript

Produce clean, well-documented, efficient, and standards-compliant components with an eye towards performance optimization

Skills & Experience:

Minimum 2 years experience in maintaining, customizing and development for the ZOHO CRM platform

Solid experience with HTML, CSS, JavaScript & JQuery

Solid experience with one or more supported programming languages on the ZOHO CRM platform

Experience integrating with external data sources via APIs

Experience in test-driven development to build highly scalable enterprise applications

Qualification:

Relevant tertiary degree (Computer Science/Engineering/Informatics) or similar degree

Contact SANDY-LEE WILLIAMS on",2.4,"Communicate Recruitment: IT 1
2.4",Cape Town,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Snr. Software Development Engineer - EC2 Infrastructure Platform,-1,"Join us in building the next generation service infrastructure platform that runs the Amazon Elastic Compute Cloud (EC2) web service. Our platform handles a significant load of Internet traffic generated by internal and external customers that build their services on EC2. Engineers in our teams have a strong sense of ownership and drive to innovate and have resounding impact in how we develop and deliver software at such a large scale.

As a leader in this team, you will lead the development of high quality designs & solutions solving complex problems. You are able to operate with limited guidance and take a long term view of your teams services and how it fits into the broader architecture. You will have opportunities to work with other engineers building similar core components to ensure that teams are building towards a broader architecture that supports Amazon scale and business needs. You are able to unpack and solve problems that are ambiguous and in doing so produce simple and clear technical direction for your team. You understand the business impact of your systems and show good judgment when making technical trade-offs between your teams short-term technology or operational needs and long-term business needs.

As an Amazonian, youll enjoy interacting with some of the talented engineers in our industry through breakfast talks and demos, internal communities and extensive training material that span all aspects of our business. Youll also enjoy flexible working hours within small sized teams and the high level of autonomy that our engineers operate under. We follow the DevOps model and so our teams are empowered to own the full development and support life-cycle of their systems. Our teams operate like start-ups in that they own and drive a portfolio of services which includes everything from developing the long term vision for their products through to deciding on what technologies and development methodology or processes to follow.


Basic Qualifications

· Degree in Computer Science or related field, or equivalent working experience
· 5+ years of industry experience in a software development environment
· Strong Computer Science fundamentals, including data structures, object-oriented design, algorithm design, problem solving, and complexity analysis.
· Proficiency in at least one modern programming language, such as Java, C#, Python, Javascript, Scala, Kotlin

Preferred Qualifications

· 4+ Year degree in Computer Science or Engineering
· Working knowledge of Machine Learning and AI
· Excel in programming languages Java, GoLang, C++
· Deep understanding of web technologies including HTTP, HTML, CSS, Javascript
· Demonstrated ability to achieve stretch goals
· Expertise in delivering high-quality, innovative solutions
· Strong analytical skills with excellent problem solving abilities.
· Strong desire to build, sense of ownership, urgency, and drive.
· Excellent written communication and verbal agility are strong assets.
· Working knowledge of databases
· Working knowledge of AWS products and technologies
· Strong presentation and leadership skills
· Strong technical vision.
· Ability to handle multiple competing priorities in a fast-paced environment
· Strong analytical skills with excellent problem solving abilities..
· Ability to work well with people and be both highly motivated and motivating.
· Excellent verbal and written communication skills
· Proven results oriented person with a delivery focus and demonstrated ability to achieve stretch goals in a highly innovative and fast paced environment.



Amazon is an equal opportunities employer, and we value your passion to discover, invent, simplify and build. We welcome applications from all members of society irrespective of age, sex, disability, sexual orientation, race, religion or belief. Amazon is strongly committed to diversity within its community and especially welcomes applications from South African citizens who are members of designated groups who may contribute to Employment Equity within the workplace and the further diversification of ideas. In this regard, the relevant laws and principles associated with Employment Equity will be considered when appointing potential candidates. We are required by law to verify your ability to work lawfully in South Africa. Amazon requires that you submit a copy of either your identity document or your passport and any applicable work permit if you are a foreign national, along with an updated curriculum vitae.",3.9,"Amazon
3.9",Cape Town,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
Research and Development Quality Engineer,-1,"The successful candidates key performance areas include but are not limited to the following:

Compile, analyse and present various statistics/metrics, which are key indicators of Technical performance.
Ensure the accurate and appropriate utilisation of the ACDS and SAP Systems.
Manage and ensure compliance of the QMS System and QC Standards.
Assist with the evaluation of product failures and co-ordinate corrective measures and improvements as required.
Take full responsibility for all Quality & Compliance Testing of in-bound raw materials.
Set and maintain all in-process and final cable Testing standards and methods.
Initiate the necessary tests and investigations as a result of customer complaints. Co-ordinate the subsequent results and issuing of reports. Conduct site visits if necessary.
Determine customer demands as driven by Marketing and Sales with respect to both local and export customers. Identify problem areas as early as possible and propose solutions or appropriate strategies.
Ensure that all Product permits are current and in place liaise through Group Quality in this regard.
Ensure compliance with all Product Type Testing requirements liaise through Group Quality in this regard.
Keep abreast of Cable Design and Cable Manufacturing Machinery.
Identify, develop and actively promote the company and new products through active involvement and support of the PACE Project process. This includes taking full ownership of the production trials and industrialisation processes of the product development processes on a manufacturing level. This will also include all Verification and Validation testing as required.
Identify, develop and actively promote both within the company and with our customers product streamlining and standardising with the aim of reducing our production costs without reducing quality or encouraging competition.
Ensure that the Technical Library is properly maintained and is up-to-date at all times.
Provide support to the Technology Development function by the creation of designs, data sheets, costing, etc as well as material and product laboratory testing in aid of product development.
Participation in formal structures related to the development and maintenance of product technical standards (e.g. TSC) as required by the Company.
Ensure the relevant authorisations are done in accordance with official procedures (change proposals, experimental orders, Cable designs, Technical details etc).
Optimise designs to improve product, processes, quality, material and costs whilst complying with all defined specifications.
Ensure that all designs, tenders, contracts or orders fully comply with specifications and customer special requirements without compromising adherence to specifications.
Report all non-compliances with the laid down technical specification parameters.
Processing of all Tenders/COAs in full compliance to Technical Specifications.
Manage all Technical sub sections effectively, i.e. Site Laboratories, Site Quality, Site Material, etc as applicable.
Identify and justify capital expenditure within the Technical sub sections
Ensure that the required specification reviews and impact assessments are carried out when releasing new specifications for use on site.

The minimum requirements for this position are:

Electrical Engineering Degree or Diploma (Professional registration or qualification for registration with ECSA will be advantageous)
At least 3 - 5 years related experience in a manufacturing environment.
Computer proficient [MS Office suite].
Own transport and valid drivers licence.",-1,Michelle Taylor Recruitment,Johannesburg,-1,-1,-1,-1,-1,-1,-1,-1
.Net Software Engineer,-1,".Net Software Developers – Johannesburg, Pretoria & Cape Town

Become more at Entelect, one of SA’s leading software engineering and solutions companies, voted the Best Company to Work For.

When you join Entelect, you’re not just joining a leading software development company, you become part of something bigger. You become part of a team of ambitious, confident, motivated and smart people, who will inspire you to go further, to do more than you thought possible.

You become part of a company that sees potential: potential in our clients, potential in our products and potential in you. Because we believe that if we give you everything you need to be successful, you will be. That you will become more and do great things.

Entelect Software Engineer


As an Entelect Software Engineer working on the Microsoft stack, you’re basically a ninja. You’re fast becoming a master at Web API, MVC, JavaScript frameworks such as Angular or React and your ORM of choice (nHibernate or perhaps, Entity Framework). You’re comfortable creating applications for web, desktop and mobile. But we’re all ninjas here, so you’re in good company.

Your elevator pitch - what you’ll tell people you do


“I work with the best minds in the industry to solve complex business problems with software. I use my coding smarts to deliver the best solutions for my clients and my team so that we can deliver solutions with excellence and impact.”

What you’ll actually be doing
Joining a company with 2 decades’ experience in software craftsmanship; a company known for hiring, continuously growing, and retaining the best people in the industry.
Working with teams with a common goal: to solve complex business problems, to drive excellence and to make an impact, while pushing yourself and others to become more.
Using your knowledge and experience to develop world-class, high-quality web and mobile applications for some of the country’s leading organisations.
Getting involved in various parts of the SDLC – maybe having to do a bit of analysis, design and architecture work as part of your dev tasks.
Looking at ways to improve the quality of the product we ship through the use of containerisation and continuous integration to create a well-oiled DevOps process.
Researching cutting-edge technologies; and identifying ways to apply them into your project.
How you’ll do this
By leaning on your mastery of software engineering ninjutsu: best practices, clean code, design patterns and principles.
By working with the other deadly ninjas on your team; training, learning and sharing knowledge to complete your mission.
By understanding how the business and the technology can combine to add true value to your customer and project.
By pushing the limits, asking questions and challenging preconceived notions of what’s possible. Because, at Entelect, we believe everything is possible.
By being agile and planning properly, but being open and able to accommodate change when necessary. So you prioritise, you adjust and you get things done.
By having access to everything you need to become the best at what you do: the facilities, resources and autonomy you need to become more.
What we’ve worked on lately


At Entelect, we’re working on more than 80 projects at any given time. Here are some to whet your appetite:
Building loyalty platforms designed to drive consumer behaviour and help improve the health and wellness of South Africans.
Designing and developing high-performance web applications that enable multinational organisations to track risks, including fraud and white collar crime, across the globe, in real time.
Developing software for a surgical skill simulation portal that measures surgical skill proficiency; enabling trainee surgeons to practice, track and measure their skills remotely.
Imagining, designing and implementing an Android app for an agricultural company to help agronomists and sales agents share valuable data in real time; optimising smart agriculture solutions in an industry that is highly susceptible to minor fluctuations in conditions.
Helping one of South Africa’s largest vehicle fleet management companies accurately price project costs for hundreds of specialised vehicles, down to the cents per kilometre, to provide more competitive products to consumers.
Developing reliable processes, visual dashboards and tracking tools to monitor the delivery of schoolbooks across South Africa.
Learning and implementing complex tax and duty tracking tools that enable the world’s largest commodity traders to operate in multiple markets.
What your typical day could look like


You arrive at the office a bit earlier than normal to prepare for the Dojo that you will be hosting this afternoon. When the rest of the team arrives, you join them for the morning team coffee run, while discussing the social meet-up that’s happening tonight. You make a mental note to let your partner know that you’ll be out for dinner. That’s on us.

This morning’s stand up highlights a problem that a team member is facing. You volunteer to help them out. An hour of pair programming later, your team member is on the right track meaning you can move onto that other big ticket item you’ve been designing in your head for the past few days.

You put your headphones on and set about coding your design into a reality. After seeing that your unit tests pass, you commit and push…and watch in anticipation as the build monitor lets you know that it’s deployed. Awesome!

You have 20 minutes free before your demo, so you decide to knock off some technical debt. You spend the next hour having a successful demo with the customer and then rush off to a training session on event sourcing. With a happy customer and having learnt something new, you stop by the bar for a beer with your colleagues while deciding whether to stay for this evening’s LAN or head straight home.

Today was a good day. Tomorrow will be too.

Technologies you could be working with
.Net
.Net Core
Azure Cloud Services
ASP .Net MVC
Net WebAPI
WCF
NHibernate
Entity Framework
Unity DI
Castle Windsor
Spring .Net
Ninject
Angular
AngularJS
React
js
Knockout
Xamarin
Data tools such as
Oracle
PostgreSQL
Microsoft SQL
Neo4j
Mongo
CouchDB
What we need from you
A bachelor’s degree in IT or Sciences (BSc, BIS, BEng or BCom) is non-negotiable
Must be a South African Citizen or have the right to work in South Africa (work permit for SA)
A passion for delivering well-crafted solutions, systems and services that make an impact for your client.
Knowledge of .NET and peripheral technologies.
The ability to build applications within an enterprise environment.
Solid understanding of software engineering fundamentals.
Commitment to building software using clean code and industry best practices.
A hunger to continually improve by constantly evolving and adapting your skills.
A desire to embrace a challenge and be driven by excellence.
The ability to collaborate and bring your unique contributions to a team environment.
A passion to build strong relationships and a great career.
A friendly outlook.
What you’ll get from us
Exposure to the best technologies and cool projects.
Quarterly performance reviews to assist you in achieving your career goals, bi-annual performance-based salary increases, as well as an annual company performance-based bonus.
Exposure to Entelect’s in-house continuous development programmes, offering training on everything from leadership to deep technical skills, to empower you to become more.
Participation in our “1Up” rewards programme, where you’ll receive rewards for doing cool things, like attending training events, social functions or for doing a good job.
Competitive package, including a variety of commission incentives and bonus structures.",4.6,Michelle Taylor Recruitment,Johannesburg,-1,501 to 1000 Employees,2001,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Specialist : Software Engineer,-1,"Role Purpose:

The H Band Specialist: Software Engineer is based within the Technology Business Unit.

The Software Engineer is responsible for creating prototypes, designing and building modules and solutions in an iterative agile cycle, develop, maintain, and optimize the business outcome. This role is responsible for estimating user and technical stories, designing and developing code, writing and executing unit and integration tests, and supporting testing of deliverables against user and technical story acceptance tests. The incumbent is responsible for performing peer reviews, collaborating with architects and other developers to produce “just enough” design, and ensuring that enough technical documentation and training is provided for reference and operational support.

Your responsibilities will include:

Develop solutions according to module designs and deploy using delivery pipeline

Develop and execute unit and integration tests; support testing against user and technical story acceptance tests

Provide improvements to the solution design

Manage technical debt as part of daily activities

Participate in peer reviews and maintain coding standards

The ideal candidate for this position will have:

Grade 12 is essential
Bachelor’s Degree or Diploma, in Computer Science, Information Systems, or other related field is essential
At least 3- 5 years relevant experience in programming and/or systems analysis is essential
Experience working with multiple programming and markup languages, namely Python, SQL, JSON, YAML, and Java BASH / SHELL is essential
Knowledge of software architecture principles
Experience of working in cloud-native environments is advantageous
Machine Learning experience would be advantageous

Core Competencies and Knowledge:
Cloud experience is desirable (AWS, GCP or Azure)
Highly cross-functional and able to swap and perform adjacent roles at short notice
Flexibility to deal with changing projects and priorities in a short space of time
Strong problem-solving skills and ability to learn new methods and processes
Strong problem-solving skills and ability to learn new methods and processes
Strong communications skills, with the ability to distill difficult technical concepts into simple and actionable modules
Strong time-management skills, with the ability to juggle multiple balls, and comfortable working under pressure

Closing date for applications: 4 November 2020

The base location for this role is Cape Town.

The Company’s approved Employment Equity Plan and Targets will be considered as part of the recruitment process.
As an Equal Opportunities employer, we actively encourage and welcome people with various disabilities to apply.

Vodacom is committed to an organisational culture that recognises, appreciates and values diversity & inclusion.",3.9,"Vodafone
3.9",Cape Town,-1,10000+ Employees,1982,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD),-1
Software Development Engineer Internship 2021 (Cape Town - South Africa),-1,"DESCRIPTION
Do you want to solve business challenges through innovative technology? Do you enjoy working on cutting-edge, scalable services technology in a team environment? Do you like working on industry-defining projects that move the needle?

At Amazon, we hire the best minds in technology to innovate and build on behalf of our customers. The intense focus we have on our customers is why we are one of the worlds most beloved brands customer obsession is part of our company DNA. Our interns write real software and collaborate with a selected group of experienced software development engineers who help interns on projects that matter to our customers.

As an intern, you will be matched to a manager and a mentor. You will have the opportunity to impact the evolution of Amazon technology as well as lead mission critical projects early in your career. Your design, code, and raw smarts will contribute to solving some of the most complex technical challenges in the areas of distributed systems, data mining, automation, optimization, scalability, and security just to name a few.

In addition to working on an impactful project, you will have the opportunity to engage with Amazonians for both personal and professional development, expand your network, and participate in fun activities with other interns throughout internship. No matter the location of your internship, we give you the tools to own your project and learn in a real world setting. Many of our technologies overlapyou would be hard pressed to find a team that is not using Amazon Web Services (AWS), touching the catalogue, or iterating services to better personalize for customers.

If this sounds interesting, come chart your own path at Amazon!

Amazon internships are full-time (40 hours/week) and vary in length to fit in with your universitys program. Some are 2-3 months, others can be 6 months or even up to 12 months. Typically internships commence at the same time as University holidays over the summer months and in some locations internships start dates can vary throughout the year. Applicants should have at a minimum one quarter/semester remaining after their internship concludes.

KEY JOB RESPONSIBILITIES
· Collaborate with experienced cross-disciplinary Amazonians to conceive, design, and bring to market innovative products and services.
· Design and build innovative technologies in a large distributed computing environment and help lead fundamental changes in the industry.
· Create solutions to run predictions on distributed systems with exposure to innovative technologies at incredible scale and speed.
· Build distributed storage, index, and query systems that are scalable, fault-tolerant, low cost, and easy to manage/use.
· Ability to design and code the right solutions starting with broadly defined problems.
· Work in an agile environment to deliver high quality software.

Applications are reviewed on a rolling basis. For an update on your status, or to confirm your application was submitted successfully, please login to your candidate portal. Please note that Amazon works with a high volume of applicants. We appreciate your patience as we review applications for future Amazonians!




Basic Qualifications

Basic Qualifications
· Currently enrolled in a Bachelors or Masters Degree in Computer Science, Computer Engineering, or related fields at time of application
· Although no specific programming language is required you should be familiar with the syntax of languages such as Java, C/C++ or Python
· Knowledge of Computer Science fundamentals such as object-oriented design, algorithm design, data structures, problem solving and complexity analysis



Preferred Qualifications

PREFERRED QUALIFICATIONS
· Previous technical internship(s) if applicable
· Experience with distributed, multi-tiered systems, algorithms, and relational databases
· Experience in optimization mathematics such as linear programming and nonlinear optimization
· Ability to effectively articulate technical challenges and solutions
· Adept at handling ambiguous or undefined problems as well as ability to think abstractly


Amazon is an equal opportunities employer, and we value your passion to discover, invent, simplify and build. We welcome applications from all members of society irrespective of age, sex, disability, sexual orientation, race, religion or belief. Amazon is strongly committed to diversity within its community and especially welcomes applications from South African citizens who are members of designated groups who may contribute to Employment Equity within the workplace and the further diversification of ideas. In this regard, the relevant laws and principles associated with Employment Equity will be considered when appointing potential candidates. We are required by law to verify your ability to work lawfully in South Africa. Amazon requires that you submit a copy of either your identity document or your passport and any applicable work permit if you are a foreign national, along with an updated curriculum vitae.",3.9,"Amazon
3.9",Cape Town,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
