Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Senior Clinical Data Analyst (Bloemfontein OR Irene-Centurion),-1,"Job Purpose:-
The Senior Clinical Data Analyst (SCDA) shall independently perform all clinical data cleaning activities on assigned projects, commensurate with experience and/or project role.
Further responsibilities shall include acting as Study Team Lead, support on data processing activities and study level documents e.g. Protocol Deviation Specification, Data Validation specification, etc.
The SCDA may act as a Data Management Lead where required.
Key Accountabilities:-
Assume the ability to meet the requirements of a CDA III roIe with a high degree of proficiency and autonomy
Lead/Responsible for data cleaning and data review activities e.g. query management.
Management of project timelines (including creation, review and tracking of plans)
Review of protocols and EDC Screens if required.
Support data processing activities from database setup to database lock, e.g. SAE reconciliation.
Perform user acceptance testing on study database setups.
Perform medical coding on small studies
Track and review CRF's. Support data entry where required.
Perform and or support the setup of DM documents and ensure proper documentation e.g. CRF Completion Guidelines (CCG)
Perform/lead functional QC activities and testing
Mentor project team members
Be a subject matter expert when needed
Qualifications
Knowledge and Experience:
Experience in clinical research
Good interpersonal, verbal and written communication skills
Knowledge of medical terminology and awareness of coding dictionaries (e.g.MedDRA & WHODRUG)
Ability to work in team environment
Good analytical skills and attention to detail
Effective time management to meet daily metrics or team objectives, completion of assigned tasks in a timely manner
Robust knowledge of ICH-GCP Guidelines, local regulatory requirements and Parexel SOP's and study specific procedures
Good knowledge of EDC systems (e.g. DataLabs, Rave.)
Good knowledge of electronic source data capture systems (e.g. ClinBase)
Good knowledge of all DB set- up activities including but not limited to Database Configuration Specifications, Data Validation
Basic knowledge of SAS
Education:
Bachelors degree and / or other medical qualifications or relevant industry experience
Skills:
* Personal skills that include:
o Good interpersonal, oral and written communication skills
o Excellent learning ability
o Work with integrity
* Business / Operational skills that include:
o Commitment to quality
o Understanding of Global Data Operations tasks, specifically within Data Management and Database Programming and relevant data standards
o Sound awareness of relevant regulations, including ICH-GCP, 21CRF11",3.6,"Parexel
3.6",Bloemfontein,-1,10000+ Employees,1982,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
Data Governance Analyst,-1,"Job Title Data Governance Analyst
Advert People make Sage great. From our colleagues delivering ground-breaking solutions to the customers who use them: people have helped us grow for more than thirty years, and people are driving our future as a great SaaS company. We’re writing our next chapter. Be part of it!

Experience has taught us that when our customers thrive, we thrive. As a team, we always start with what customers need. Through the good… and more challenging times. Innovating at pace so customers can manage their finances, operations and people. Every one of us shapes our culture at Sage - doing what’s right and succeeding together, united by our commitment to each other. We encourage each other to grow in our roles, in our careers and as individuals.

Follow us on our social media sites below to join in conversations about career tips, open positions and company news! #lifeatsage #sagecareers. If you would like support with your application (or require any adjustments) please contact us at careers@sage.com for assistance. All qualified applicants will be thoughtfully considered and never discriminated against based on their race, color, age, religion, sexual orientation, gender identity, national origin, disability or veteran status.
Job Description The Data Governance Analyst will form part of the newly formed Legal Privacy Office team, led by the VP Data Privacy and Data Protection, that supports Sage with all aspects of Data Privacy. The team ensure that we handle personal data safely and in compliance with data protection legal requirements including the EU General Data Protection Regulation (GDPR) and UK Data Protection Act 2018. In addition, members of the Legal Privacy Office are involved in evolving the maturity of Sage’s Data Governance in conjunction with other Sage stakeholders.
The Privacy & Data Governance Analyst will support the Data Governance Director to create, deliver and manage strategic and tactical initiatives within the Legal Privacy Office relating to data privacy and data governance and create robust scalable ways of working.

#LI-MS
Key Responsibilities • Act as the interface between the Legal Privacy Office and the business for process requirements.
• Continuously strive to make improvements to the existing data privacy and data governance processes ensuring engagement with the Privacy Legal team for support with legal matters.
• Making recommendations and driving improvements to data capture and reporting to ensure efficiencies and automation where possible.
• Produce and maintain high quality outputs including process flows, procedures and YourSage (intranet) content.
• Developing and maintaining good working relationships with all areas of the business including Data Protection Officers (DPOs), Privacy Leads, Data Protection Champions and Data Governance stakeholders
• Acting as the interlock between the Privacy Office and Risk teams, support with the management of data privacy risk incidents and take and/or recommend appropriate mitigation.
• Involvement in Data Governance initiatives such as Data Quality, to drive improvements and maturity across Sage.
• Attending key meetings and supporting administration if required.

Skills, know-how and experience:
Essential Skills and experience:
• Experience in a similar role working within a multi-national organisation
• Persistent, detail-oriented, curious, fast learner with experience in implementation of business processes.
• Strong communication skills, with can-do attitude and attention to detail.
• Experience of owning and delivering small projects.
• Strong delivery focus, ability to perform well under pressure within a small team.
• Practical hands on experience with the Office 365 products, such as MS Forms, Excel, PowerPoint, etc.
• An interest in Data Privacy and operational aspects of data management more generally.

Preferred:
• Experience with BI tools such as PowerBI.
• Able to work with key functional and business stakeholders at different levels within our organisation.
• Self-starter who has the ability to deal with ambiguity but know when to seek clarity.
• Experience in either data privacy and/or enterprise data management.
• Self-sufficient but also an active and enthusiastic team player who is quick to build effective working relationships.
• Excellent interpersonal skills and communication skills including good presentation and written skills.
• Good organisational and time management skills
• Highly motivated individual with the drive to learn and succeed.
• Confident working with technology.
Function Legal
Country United Kingdom
Office Location Newcastle",4.4,"Sage
4.4",Newcastle,-1,10000+ Employees,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1
Operations Monitoring / Data Analyst,-1,"The opportunity that awaits you:

My client is a global, multi-cultural brand that provides expertise to internationally renowned sports brands. As part of this sports fanatic team – you will be responsible for monitoring, reporting, and alerting relevant departments/3rd parties of any incidents affecting customer experience.

You will also be responsible for detailed incident reporting to management and trend analysis on business impact post resolution of incidents.

Your key responsibilities:

Investigate and highlight problematic processors / systems and escalate as well as assist banking and external teams to get to quick resolutions.
Identify possible risk areas in process or systems with suggestions for changes required to management to mitigate these risk areas and protect Brand from financial loss or abuse.
Assist with hourly, daily, weekly, monthly reporting on Monies In and Monies Out stats and trends.
Complete detailed incident reports & RCA (Root Cause Analysis) assessments to submit to management for review.
Analyse, challenge and provide insights on escalations/query themes and trends with suggestions on improvements to enhance the customers experience and improve handling times of escalations/queries.
Review and investigate failed reasons for withdrawals and escalate to relevant departments to ensure quick turn around and resolution and to ensure clients do not experience monies out delays.

Our required expertise:

Previous experience in a Customer or Digital experience role.
Previous experience in a Data and Analytics role.
Strong reporting and analytical & technical skills.
Must be willing to work shifts as the business is a 24-hour operation. The candidate will be required to work on a rotational shift basis which includes work over weekends and public holidays.
Must have reliable transport and a valid driver’s license.
Flexibility in respect of working overtime as required.
Ability to multi-task and handle several different projects
Must be a sports fan with excellent general knowledge of sports (especially soccer!)

Your reward:

Base + Medical Aid + Pension",-1,60 Degrees,Gauteng,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Data Analyst,-1,"Company Description

wiGroup have developed leading loyalty, rewards and mCommerce Software as a Service. Through these products, we enable clients to deliver digital services to their customers which increase engagement, retention, sales, basket size, speed of checkout and frequency of spend at Bricks and Mortar retailers and Hospitality chains.

Job Description

wiGroup is looking for a passionate and skilled individual to join our Data team, located in Cape Town.
In this new role, you’ll be analysing information across our platform data sources to understand opportunities to increase the number and value of customers on our platform.
This role would report directly into the Commercial Strategy lead, sitting under the Commercial umbrella (Marketing, Sales, Customer Success, Commercial Strategy).
A clear opportunity to influence our commercial and product strategies as we grow and scale the platform across sectors and new markets.

Key Responsibilities

Execution of marketing analytics and ROI analysis to understand the impact of marketing and loyalty campaigns on Customer Lifetime Value, using control groups, test and learn tactics and advanced measurement techniques
Building recommendations for retailer utilisation of our core product to increase the value of their customer base, using customer behavioural insight and performance data analysis (app downloads, active users, frequency, ATV, CLV, basket analysis etc.)
Developing new measurement approaches to evaluate user experience with our consumer and retailer products
Supporting the development of new segmentation, Customer Lifetime Value, RFM analysis models for integration into campaign reporting and our retailer dashboards
Work with our Customer Success teams to provide actionable insight to enhance the performance of retailer campaigns (pre, during and post)
Work with our Business Intelligence teams to enhance the quality and consistency of recurring insight reports developed for various insight objectives
Work with our Product team to build insight and commercial rigour into customer behaviour that informs product mechanics and rewards
Work with our Marketing team to showcase tangible ROI and commercial outcomes from product utilisation for our ongoing content marketing
Work with our Data team to enhance our data sharing processes and to increase the prevalence of data for ongoing planning across our different business functions; product, commercial, finance, customer success
Supporting the development of our new commercial propositions (new products, services, markets) with commercial modelling and insight development

Qualifications

Experience gained in a Data Analyst or Data Scientist role

Relevant Degree/ Diploma

Additional Information

Perks:

Coffee barista
Latest tech
Remote work
Awesome people-centred culture",4.0,"wiGroup
4.0",Cape Town,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Data Analyst,-1,"Our client in the investment wealth space seeks a Data Analyst to join their team. This role is responsible for the development and implementation of reporting and dashboards, as well as ad hoc reporting, data extraction, manipulation etc. data analysis. This role falls within their technical team.

Cape Town based role.

EE role. This role is open to suitably qualified Employment Equity candidates aligned with our client’s employment equity requirements for this role.

The role in a nutshell: data extraction, data manipulation, data quality checking, data validation, analysis of data for business requirement, building dashboards, building reports etc. Point of contact for escalations in this team, as required.

Qualifications and experience required:

Minimum of a completed and relevant IT /Stats degree / diploma
Minimum of 2 years’ experience in a similar data analysis role
Ideal candidates will come with relevant experience in the wealth management / offshore investments space, not essential however
Highly PC literate
Client centric
Strong on execution
Analytical and organised
Attention to detail
Ability to offer solutions and innovation
Ability to lead with influence as required.

Apply here or to find out more about this opportunity, please forward your CV to adrienne@candidateconnect.co.za

Please note that if you do not receive a response from us within 2 weeks of your application, please conside",3.1,"Candidate Connect
3.1",Cape Town,-1,1 to 50 Employees,-1,Other Organization,Internet,Information Technology,Less than $1 million (USD),-1
Data Analyst,-1,"Data Analyst

We are growing our Data Analytics team and looking for individuals who will engage with internal stakeholders to uncover the business problems they face as well as identify and implement solutions. The preferred candidate for this role is an individual who is logical, analytical and objective and has good reasoning skills. They should be a perfectionist by nature as their work needs to be delivered accurately. A proven self-starter with high standards of excellence and an innovative mind is required.

Main responsibilities:

Engaging with stakeholders within the business to uncover what business problems they face:
This involves understanding the relevant process flows or workings of specific functions within the company.
Understanding how each team fits into the broader company picture.
Working closely with department managers to identify the “Value-Add” that Data Analytics can bring to move them forward towards their goals.
Identifying solutions to the problems that creates that value for the business user.
Implementing solutions that create value for the business user through mediums such as:
Visual Dashboards;
Forecasting/predictive models;
Statistical modelling;
Improvement of processes.
Improving the overall data pipelines:
Developing data structures to enable automated data quality testing and improved data governance as well as reusability.
Adopting a DataOps principles-based approach to all work.
Collaborating with team members on projects.
Continuous researching and developing of personal technical, business and mathematical skills.

Minimum requirements:

Completed Tertiary Qualification in Engineering or Bachelor of Science Degree is essential with strong preference for an Honours Degree qualification.
Analytical experience of solving business problems through analytical approaches (1 -5 years).
Experience with SQL is a must have.
Experience with Excel + Power BI (or other visualisation tools) + Python is an advantage.
Good stakeholder communication skills.
Able to apply mathematical concepts to business problems.
Great problem solving skills.
Experience in DataOps type environments or projects is advantageous.",3.2,"Prime Meridian Direct
3.2",Johannesburg,-1,201 to 500 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Data Analyst,-1,"Data Analyst:
Min 5 years experience
Must be self starter
Good Communication skills
Attention to detail
Must have knowledge in:
Databases (preferably MySQL)
Spreadsheet Tools
Data visualisation software (Qlikview, Tableau, etc)
Strong Mathematical skills
Strong statistical knowledge
Data modeling
Responsibilities:
Design and maintain data systems
Perform data mining on input data and existing data
Perform data quality procedures
Prepare data for input and output to systems
Use statistical tools to interpret data with focus on trends, patterns into predictions.
Prepare data for consumption by customers
Reports
Trends
Predictions
Collaborate with stakeholders, developers and DBA’s
Salary R20 000 – R30 000 experience dependent

Job Type: Full-time

Salary: R20,000.00 - R30,000.00 per month

Work Remotely:
No",-1,"SVA Innovate – Randburg, Gauteng",Randburg,-1,-1,-1,-1,-1,-1,-1,-1
Data Management Analyst,-1,"Company COUNCIL FOR MEDICAL SCHEMES
Reference # DMA/OCT2020
Published 25/10/2020
Contract Type Permanent
Salary Market Related
Location Centurion, Gauteng, South Africa

Introduction
You will work within the Policy Research & Monitoring Unit of the Council.

Job Functions Analytics,Data Management,Monitoring & Evaluation,Project Management,Research,Statistics

Industries Healthcare

Specification

You will also be responsible for the following:

 Monitor the impact of the Medical Schemes Act and trends in Private health Finance
Review of contents of statutory returns; Analysis of non-accounting data, including demographics, utilisation of healthcare services, burden of disease and geographic distribution of membership for quarterly and annual statutory returns; Conduct exploratory data analysis;
Provide statistical input into research projects; Conduct research on the private health care sector; and Evaluate and revise definitions of non-financial indicators (including PMBs).
 Statistical and analytical functions
Data analysis and evaluation of submissions (comparative trend and statistical analysis);
Consolidation and analysis of actuarial assumptions for benefit changes and contribution increases;
Review of economic and health indicators for actuarial assumptions;
Adhoc data and statistical analysis for projects e.g. the revision of the solvency framework, NHI etc. ; and provide data and analytics support to survey studies.
Systems development and maintenance:
Develop data specifications for submission of healthcare utilization data; and
Creation of analysis tools, templates, and reports for adhoc projects.
 Data Management:
Extract data from databases and performing ad-hoc queries;
Review, maintain analyse, and validate data to ensure consistency, integrity, completeness and accuracy based on project specific guidelines and create detailed reports;
Assist in developing and maintain documentation and data management guidelines, standards and procedures;
Assist in the development and implementation of strategy for data cleaning and advising on the design and programming of databases;
Develop templates for data collection and reporting; and
Liaise with stakeholders and internal staff to resolve problems with data submissions, resubmissions, data quality, and delivery issues related to the transmission and/or processing of such data.
Requirements
The successful candidate will have the following key competencies and skills:

BSc Statistics or BCom Statistics;
3 years working experience in research environment and data management environment;
Experience and understanding of the whole data management life cycle
Experience in data preparation and data cleansing;
Experience in using qualitative and quantitative research methods;
Experience in research and more specific in the private healthcare environment;
Experience in data management and / or other Business intelligent (BI) tools;
Ability to work under pressure and to consult with external stakeholder on data quality and other data-related issues
Knowledge of public health financial and administrative mechanisms; and
Computer literacy - MS Office and advanced proficiency in Excel and statistical software packages (e.g. SAS, STATA, SPSS, SQL Server).

Job Closing Date 06/11/2020",-1,COUNCIL FOR MEDICAL SCHEMES,Centurion,-1,-1,-1,-1,-1,-1,-1,-1
Senior Clinical Data Analyst,-1,"Discover Parexel, a premier service provider for the global pharmaceutical industry that can offer you the opportunity to make a profound difference in millions of lives. You'll be immersed in diverse projects that keep you challenged every day, as well as surrounded by colleagues who share your passion and dedication. Bring life-saving treatments to the world with a Data Management job at Parexel. You'll collaborate with a diverse multi-functional team and use an array of technologies on global projects. In addition, our fast-paced environment will give you an opportunity to learn something new every day while you support the accurate collection, organization and analysis of clinical data on small and large studies. Achieve your personal and professional goals with a career in Data Management at Parexel. Our advancement opportunities, individual development and professional growth programs will inspire you to be your best each and every day. If you're a motivated team player, eager to make an impact within Parexel and in the world, join us.
Job Purpose:-
The Senior Clinical Data Analyst (SCDA) shall independently perform all clinical data cleaning activities on assigned projects, commensurate with experience and/or project role.
Further responsibilities shall include acting as Study Team Lead, support on data processing activities and study level documents e.g. Protocol Deviation Specification, Data Validation specification, etc.
The SCDA may act as a Data Management Lead where required.
Key Accountabilities:-
Assume the ability to meet the requirements of a CDA III roIe with a high degree of proficiency and autonomy
Lead/Responsible for data cleaning and data review activities e.g. query management.
Management of project timelines (including creation, review and tracking of plans)
Review of protocols and EDC Screens if required.
Support data processing activities from database setup to database lock, e.g. SAE reconciliation.
Perform user acceptance testing on study database setups.
Perform medical coding on small studies
Track and review CRF's. Support data entry where required.
Perform and or support the setup of DM documents and ensure proper documentation e.g. CRF Completion Guidelines (CCG)
Perform/lead functional QC activities and testing
Mentor project team members
Be a subject matter expert when needed
Qualifications
Knowledge and Experience:
Experience in clinical research
Good interpersonal, verbal and written communication skills
Knowledge of medical terminology and awareness of coding dictionaries (e.g.MedDRA & WHODRUG)
Ability to work in team environment
Good analytical skills and attention to detail
Effective time management to meet daily metrics or team objectives, completion of assigned tasks in a timely manner
Robust knowledge of ICH-GCP Guidelines, local regulatory requirements and Parexel SOP's and study specific procedures
Good knowledge of EDC systems (e.g. DataLabs, Rave.)
Good knowledge of electronic source data capture systems (e.g. ClinBase)
Good knowledge of all DB set- up activities including but not limited to Database Configuration Specifications, Data Validation
Basic knowledge of SAS
Education:
Bachelor’s degree and / or other medical qualifications or relevant industry experience
Skills:
Personal skills that include:

o Good interpersonal, oral and written communication skills
o Excellent learning ability
o Work with integrity
Business / Operational skills that include:

o Commitment to quality
o Understanding of Global Data Operations tasks, specifically within Data Management and Database Programming and relevant data standards
o Sound awareness of relevant regulations, including ICH-GCP, 21CRF11",3.6,"Parexel
3.6",Bloemfontein,-1,10000+ Employees,1982,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
Data Analyst Programmer I,-1,"Our client is a dynamic IT company that delivers value-driven IT solutions to the group. Our work lives revolve around our DNA. We take pride in our work, treat our colleagues, partners and our country with respect. We exercise collaborative decision-making and believe in having a balance in life. We do this all while having fun and enjoying what we do.

The primary focus of this position is to use technical skills to put software, systems and data together in a way that extracts meaningful insights from raw data. You need to uncover and synthesize connections in data that are not always so clear. This will involve engaging with different clients to understand business problems/needs and deliver data insights. By understanding the data value chain and retail acumen will help you to put everything into context. Being able to tell a compelling story by visualizing data is crucial to get your point across and keep your stakeholders engaged. You will need to be helpful and supportive to your team and fellow developers.

Responsibilities

Interact with clients to understand requirements and business problems/needs

Identify, analyse, visualise and understand supporting data to propose solid solutions

Develop and drive the delivery of solutions for which you are responsible whilst adhering to team best practices

Create technical documentation for reference and reporting

Mentor fellow developers

Support existing solutions within GCP and Oracle

Doing standby on a rotating basis

Key Competencies and Qualifications

Matric

Tertiary qualification in IT

Preferred cloud experience in AWS/AZURE/GCP

At least 6 years of IT experience

At least 3 years of data warehouse ETL experience

Dimensional Modelling

Data analyses

Experience with data visualization and visualization tool(s)

Knowledge of the retail industry will be beneficial

Understanding and experience with version control SVN/GIT

Preferred – Korn shell scripting, Python/Java, SQL

Google Cloud Platform experience would be looked upon favourably

Having a broad understanding of different SDLC’s

Preferred agile experience

Strengths

The natural tendency to take ownership and responsibility

Strong problem solving, critical thinking, effective planning and organisational skills

Detail-oriented with excellent communication skills

You have a can-do attitude and positive outlook on life

Can cope under pressure

Curious and interested in analyzing problems and possible solutions

Strong team player

Self-driven learner, passionate about new technology

Above all, be passionate about what you do

Should you wish to apply for the position, please apply directly via this job board, please ensure that you quote reference number 201625 subject heading or email body.

Please note that due to the high volume of CV's received; only shortlisted applicants will be contacted. Should you not receive communication from our offices within two weeks of submission please note that your application will not be considered for this position.

We will keep your CV on file and re-establish contact with you should opportunities in line with your expertise become available again.

Should you require any additional information give us a call on 021 012 5566.",-1,Surgo HR & Training,Cape Town,-1,-1,-1,-1,-1,-1,-1,-1
Data Analyst and Reporting Specialist,-1,"Are you a Data Analyst and Reporting Specialist based in Johannesburg, seeking a new and challenging opportunity? This may be the position you have been searching for!

Requirements:
• Understanding and knowledge of media monitoring (TV, Radio, Print & Digital)
• Knowledge and interest of Sport & Sponsorship industry
• 5+ years’ experience in a research / data analytics environment
• Exceptional written, numerical and oral communication abilities
• Expert knowledge of Excel;
• Proficient in MS SQL and SSIS packages;
• Proficient in Power BI;
• Proficient in PowerPoint, Word and Outlook
• Proficient in BI reporting tools

Should you meet the requirements for this position, please email your CV to it.jobs@tumaini.co.za . You can also contact Jaydene on 031 350 4018 or visit our website www.tumaini.co.za .Correspondence will only be conducted with short listed candidates. Should you not hear from us within 3 days, please consider your application unsuccessful",-1,Tumaini Consulting,Johannesburg,-1,-1,-1,-1,-1,-1,-1,-1
Senior Data Engineer / Test Analyst,-1,"ENVIRONMENT:

The expertise of a highly technical Senior Data Engineer / Test Analyst who has worked in Data Warehousing is sought by a forward-thinking Software Solutions provider to join its team. You must have experience in at least an Intermediate level Test Analyst role, a solid understanding of the testing process & levels/phases including ETL, strong SQL skills, have done manual/automated test execution & understand defect management. You will also require Python, pandas, numpy, dask, Java, Selenium & knowledge of Unix Commands. Please note this is a 6-Month Contract & fully remote.

REQUIREMENTS:

At least worked as an Intermediate to Senior Test Analyst preferred.

Must have done test analysis work.

Understand the testing process.

Understand the test levels/phases.

Understand ETL testing process.

Strong SQL knowledge.

Able to identify test scenarios and write test cases/scripts.

Must have done test execution manually/automated and understand defect management.

Automation –

Programming skills Python (pandas, numpy, dask) / Java.

Selenium framework with Python/Java.

Able to write automated test script from test cases.

Tested Data migration projects.

Knowledge on Unix Commands.

Advantageous –

Exposed to Big Data projects.

Knowledge of Functional programming with pyspark / scala(spark).

Exposed to Hadoop framework.

While we would really like to respond to every application, should you not be contacted for this position within 10 working days please consider your application unsuccessful.

COMMENTS:

When applying for jobs, ensure that you have the minimum job requirements. Only SA Citizens will be considered for this role. If you are not in the mentioned location of any of the jobs, please note your relocation plans in all applications for jobs and correspondence.",-1,Datafin IT Recruitment,Remote,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Senior Data Developer System Analyst,-1,"Adapt IT
Senior Data Developer System Analyst-Telecoms

Position Title: Senior Data Developer System Analyst

Position reports to: Service Delivery Manager

Direct Reports: N/A

Office Location: Adapt IT Johannesburg Campus

PURPOSE OF THE POSITION

We are looking for a Data Developer, a.k.a. Data Analyst, Data Wrangler, Data Engineer, Data Scientist.

The requirement is to provide consistent, timely, good quality and actionable data. To achieve this in the
current and future landscape is a growing task that will need a wide and deep set of skills.

Data has become a very valuable asset to organizations and the data engineer must have a clear
understanding of the data life cycle as well as the cessation thereof.

Therefore, the data developer when developing and delivering a data project should perform it based on
the activities within the system development life cycle (SDLC).

The Data Developer/Engineer also makes up a vital responsibility within the Data operations
management. This is the development, maintenance, and support of ingesting, warehousing and
visualising data to maximize the value of the data resources to the enterprise.

PRIMARY RESPONSIBILITIES FOR THE ROLE

Research and recommend innovative approaches to improving efficiency.

Project Planning, including scope definition and business case justification.
Requirements Analysis.
Solution Design.
Detailed Design.
Component Building.
Testing, including unit, integration, system, performance, and acceptance testing.
Deployment Preparation, including documentation development and training.
Installation and Deployment, including piloting and rollout.
Protect and ensure the integrity of structured data assets.
Manage the availability of data throughout its lifecycle.
Optimize performance of transactions.

The developer will generally be assigned to multiple roles, depending on the experience and requirement
of the specific project.

MINIMUM QUALIFICATION AND EXPERIENCE REQUIREMENTS

Must have

Adapt IT
Senior Data Developer System Analyst-Telecoms

• Oracle knowledge

• Relational Databases

• Massively Parallel Processing Databases (MPP)

• Proficient in SQL and PL/SQL

• Experience and skills to visualizing data in an informative way

• Analysing data to provide valuable insight to the customer

• Writing documentation and be able to get interact with the customer to understand their
requirements.

• Ability to learn quickly and work independently.

Advantageous

• Telecommunications technologies and systems(OCS, BSS, SS7, SIGTRAN, MTP, SCCP, TCAP, MAP,
CAP, etc).

Nice to have

• A tertiary BIS, Engineering or Computer Science degree.

• Big Data / Analytics / Monitoring experience using Tableau, Qlickview, Penthaho, Mricrostrategy,
PowerBI.

• Experience developing Machine Learning/Deep Learning algorithms using R, Python

• Spark, Hadoop, Go Lang, Type Script

• Enterprise Data Warehouse applications

• Revenue Assurance and/or Fraud Detection & Management

Contact Person: Nic Cox

Apply Here: https://www.dittojobs.com/jobs/view/2213371593

Vacancy Status: Open",4.0,"AdaptIT
4.0",Johannesburg,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Data Analyst (II),-1,"Data Analyst

R360k + Bonus + Awesome Benefits

Cape Town

Amazing career opportunity with a FinTech who are seeking to employ a Data Analyst reporting to the Head of Product and be responsible for the development and execution of the Business Intelligence Strategy across marketing, product and finance.

Being a mobile-only transactional data business, the successful candidate will have huge quantities of data from multiple sources to manage, model and interpret. In order to give meaningful insights so that the business can respond at light speed to customers and future needs.

Work Experience and Qualifications

Bachelor’s Degree in a Quantitative field.
Proficient in Excel, SQL and JQL OR JavaScript.
Knowledge of programming languages like Python R.
1/+ years’ experience in data modelling.

Please apply online.",-1,SET Consulting,Cape Town,-1,1 to 50 Employees,2005,Company - Private,Consulting,Business Services,Less than $1 million (USD),-1
Data Analyst,-1,"We are looking for a Data Analyst to join our dynamic and diverse team of Data Specialists at IQbusiness. We are seeking people that are passionate about using data to solve problems, to turn data into information and information into insight that will lead to informed business decisions. We are committed to growing each individual and providing them with the challenges, feedback and support needed to achieve success in their career.

Key Responsibilities And/or Outputs

Interpret data, analyze results and interpret trends enabling continuous improvement in data quality and overall business performance
Create detailed specifications that specify data sources, data flows, data transformations, data storage and reporting
Produce documentation such as source-to-target-maps, data dictionaries and data models
Create test cases and scenarios used to ensure quality assurance
Interact and collaborate with technical and business stakeholders to identify data sources, find data definitions for master and metadata as well as formulate and implement solutions
Promote the use of existing enterprise and divisional data standards to enhance data quality, ensure constant compliance and adherence to data governance principles
Promote reusability, maintainability, reliability, and scalability in design and development of data solutions
Process live and confidential data according to specified guidelines
Evaluate changes and updates to source production systems that could impact reporting and eventually business decisions

Requirements

3 – 6 years of experience in analyzing and using data to solve problems
Matric and Tertiary equivalent experience or preferably, an ICT relevant diploma or degree
Knowledge and/or experience in Data frameworks, practices and tooling (e.g. DAMA, Apache, etc)
Demonstrates knowledge of database and data warehouse design
Proven experience building logical and physical data models using industry best practices, patterns and frameworks
Practical technical experience using database management tools(SQL) and reporting tools(Power BI)
Familiarity with BI methodologies such as Kimball and Inman
Has analytical skills and demonstrates a deep interest in research
Demonstrates the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Ability to draw actionable insights from raw data and information to help further the business’s cause
Ability to communicate well with different types of stakeholders, adapt to different project environments and play a flexible role in projects
Have a drivers' license and a willingness to travel",3.7,"IQbusiness South Africa
3.7",Johannesburg,-1,1 to 50 Employees,-1,Company - Private,Consulting,Business Services,Less than $1 million (USD),-1
